wave,flux,err
2.489908e+03,9.715037e-03,2.507150e-03
2.490367e+03,2.116099e-01,2.800683e-03
2.490826e+03,4.045592e-01,2.966894e-03
2.491285e+03,1.391131e-01,2.733067e-03
2.491744e+03,3.236263e-01,2.861701e-03
2.492202e+03,1.377643e+00,3.733383e-03
2.492661e+03,9.397675e-01,3.374365e-03
2.493120e+03,9.675267e-02,2.627080e-03
2.493579e+03,4.600465e-01,2.963462e-03
2.494037e+03,8.209528e-02,2.622550e-03
2.494496e+03,3.007863e-01,2.871292e-03
2.494954e+03,5.092179e-01,3.064878e-03
2.495413e+03,3.274587e-01,2.916106e-03
2.495871e+03,4.545392e-01,3.014959e-03
2.496329e+03,4.353806e-01,2.963076e-03
2.496788e+03,1.640357e-01,2.765823e-03
2.497246e+03,1.627613e-01,2.715472e-03
2.497704e+03,5.877266e-01,3.110041e-03
2.498162e+03,4.535530e-01,2.986515e-03
2.498620e+03,6.184166e-01,3.112956e-03
2.499078e+03,1.274103e-01,2.657912e-03
2.499536e+03,2.140380e-01,2.740391e-03
2.499994e+03,1.706548e-01,2.691950e-03
2.500452e+03,1.768787e-01,2.699938e-03
2.500910e+03,1.495021e-01,2.665783e-03
2.501368e+03,2.094171e-01,2.704528e-03
2.501825e+03,7.133758e-01,3.129329e-03
2.502283e+03,1.393909e-01,2.618996e-03
2.502741e+03,3.236451e-01,2.823236e-03
2.503198e+03,2.350530e-01,2.751687e-03
2.503656e+03,1.337838e-01,2.624754e-03
2.504113e+03,1.287097e-01,2.656988e-03
2.504571e+03,4.603449e-01,2.949742e-03
2.505028e+03,2.621381e-01,2.748389e-03
2.505485e+03,5.729656e-01,2.996345e-03
2.505942e+03,2.057658e-01,2.689190e-03
2.506400e+03,1.019992e-01,2.574648e-03
2.506857e+03,2.633764e-01,2.695749e-03
2.507314e+03,2.181212e-01,2.698299e-03
2.507771e+03,1.129082e-01,2.608992e-03
2.508228e+03,4.569057e-01,2.866026e-03
2.508685e+03,1.019138e-01,2.583361e-03
2.509141e+03,8.988281e-01,3.255309e-03
2.509598e+03,2.133327e-01,2.660496e-03
2.510055e+03,7.379852e-01,3.143088e-03
2.510512e+03,8.016975e-01,3.138141e-03
2.510968e+03,6.994802e-01,3.068863e-03
2.511425e+03,4.316752e-01,2.767817e-03
2.511881e+03,2.409363e-01,2.618767e-03
2.512338e+03,5.998382e-01,2.899290e-03
2.512794e+03,4.522974e-01,2.753799e-03
2.513251e+03,1.400951e-01,2.536805e-03
2.513707e+03,6.725768e-01,2.972224e-03
2.514163e+03,2.012925e-01,2.511073e-03
2.514619e+03,3.168598e-01,2.642493e-03
2.515076e+03,1.526699e-01,2.503332e-03
2.515532e+03,1.071987e-01,2.541046e-03
2.515988e+03,4.735455e-01,2.821020e-03
2.516444e+03,1.120163e-01,2.441090e-03
2.516900e+03,1.957034e-01,2.560427e-03
2.517356e+03,7.463634e-02,2.440606e-03
2.517811e+03,1.647942e-01,2.545578e-03
2.518267e+03,4.224377e-01,2.756073e-03
2.518723e+03,1.851318e-01,2.524228e-03
2.519179e+03,7.791608e-02,2.428656e-03
2.519634e+03,1.138435e-01,2.468649e-03
2.520090e+03,1.239319e+00,3.381790e-03
2.520545e+03,7.543014e-02,2.422835e-03
2.521001e+03,6.089713e-02,2.433557e-03
2.521456e+03,4.378821e-01,2.736732e-03
2.521911e+03,1.342481e-01,2.456791e-03
2.522367e+03,2.493732e-01,2.564168e-03
2.522822e+03,8.731660e-02,2.401655e-03
2.523277e+03,7.318950e-02,2.420487e-03
2.523732e+03,7.008241e-02,2.455929e-03
2.524187e+03,8.756974e-02,2.522447e-03
2.524642e+03,7.140011e-01,3.051473e-03
2.525097e+03,8.391713e-02,2.472109e-03
2.525552e+03,9.230637e-02,2.520346e-03
