wave,flux,err
2.489908e+03,9.259890e-03,2.508231e-03
2.490367e+03,2.118990e-01,2.784888e-03
2.490826e+03,4.201245e-01,2.977125e-03
2.491285e+03,1.338419e-01,2.712690e-03
2.491744e+03,3.241360e-01,2.860311e-03
2.492202e+03,1.373966e+00,3.714346e-03
2.492661e+03,9.390547e-01,3.365655e-03
2.493120e+03,9.891393e-02,2.717995e-03
2.493579e+03,4.938213e-01,3.071643e-03
2.494037e+03,7.285729e-02,2.706479e-03
2.494496e+03,2.726799e-01,2.933805e-03
2.494954e+03,4.660785e-01,3.016723e-03
2.495413e+03,3.339788e-01,2.913230e-03
2.495871e+03,4.089841e-01,2.963825e-03
2.496329e+03,4.202529e-01,2.934005e-03
2.496788e+03,1.458393e-01,2.732010e-03
2.497246e+03,1.564207e-01,2.670429e-03
2.497704e+03,5.961751e-01,3.108302e-03
2.498162e+03,4.309108e-01,2.963515e-03
2.498620e+03,5.987713e-01,3.089982e-03
2.499078e+03,1.144635e-01,2.634202e-03
2.499536e+03,1.865209e-01,2.711952e-03
2.499994e+03,2.481281e-01,2.750326e-03
2.500452e+03,1.624538e-01,2.647895e-03
2.500910e+03,1.449446e-01,2.618060e-03
2.501368e+03,2.067074e-01,2.663336e-03
2.501825e+03,7.143908e-01,3.118141e-03
2.502283e+03,1.455916e-01,2.637668e-03
2.502741e+03,3.312854e-01,2.844266e-03
2.503198e+03,2.364802e-01,2.744398e-03
2.503656e+03,1.392736e-01,2.614637e-03
2.504113e+03,1.339241e-01,2.644921e-03
2.504571e+03,4.632131e-01,2.939885e-03
2.505028e+03,2.713156e-01,2.736941e-03
2.505485e+03,5.858025e-01,2.984598e-03
2.505942e+03,2.030681e-01,2.687322e-03
2.506400e+03,1.134584e-01,2.560620e-03
2.506857e+03,3.631548e-01,2.776179e-03
2.507314e+03,2.082285e-01,2.709059e-03
2.507771e+03,1.157970e-01,2.601561e-03
2.508228e+03,3.928659e-01,2.795566e-03
2.508685e+03,1.145593e-01,2.572319e-03
2.509141e+03,8.823357e-01,3.232140e-03
2.509598e+03,2.140392e-01,2.567738e-03
2.510055e+03,4.974876e-01,2.856145e-03
2.510512e+03,7.685061e-01,3.029751e-03
2.510968e+03,6.699197e-01,2.963371e-03
2.511425e+03,4.661698e-01,2.786337e-03
2.511881e+03,2.374069e-01,2.604812e-03
2.512338e+03,5.416999e-01,2.844046e-03
2.512794e+03,4.564388e-01,2.746202e-03
2.513251e+03,1.386782e-01,2.524908e-03
2.513707e+03,6.507218e-01,2.951622e-03
2.514163e+03,2.762422e-01,2.580787e-03
2.514619e+03,3.209130e-01,2.631250e-03
2.515076e+03,1.596870e-01,2.500704e-03
2.515532e+03,1.090236e-01,2.537844e-03
2.515988e+03,4.530197e-01,2.792966e-03
2.516444e+03,1.212020e-01,2.443015e-03
2.516900e+03,2.233528e-01,2.569145e-03
2.517356e+03,1.497473e-01,2.505033e-03
2.517811e+03,1.861147e-01,2.586285e-03
2.518267e+03,4.403612e-01,2.763804e-03
2.518723e+03,1.911067e-01,2.526313e-03
2.519179e+03,9.419767e-02,2.424465e-03
2.519634e+03,1.326642e-01,2.479358e-03
2.520090e+03,1.311651e+00,3.412954e-03
2.520545e+03,5.801783e-02,2.399187e-03
2.521001e+03,6.491516e-02,2.417904e-03
2.521456e+03,4.284687e-01,2.722204e-03
2.521911e+03,1.324938e-01,2.442600e-03
2.522367e+03,4.612065e-01,2.821591e-03
2.522822e+03,8.742101e-02,2.481292e-03
2.523277e+03,6.772604e-02,2.496337e-03
2.523732e+03,1.850816e-01,2.639674e-03
2.524187e+03,8.460505e-02,2.510760e-03
2.524642e+03,5.976269e-01,2.946876e-03
2.525097e+03,8.361091e-02,2.457570e-03
2.525552e+03,9.092140e-02,2.513276e-03
2.526007e+03,1.125509e-01,2.575587e-03
2.526462e+03,7.814570e-02,2.489789e-03
2.526917e+03,3.566237e-01,2.725570e-03
2.527371e+03,6.425714e-01,2.946671e-03
2.527826e+03,1.262798e-01,2.541488e-03
2.528281e+03,6.080732e-01,2.934911e-03
2.528735e+03,2.962573e-01,2.668362e-03
2.529190e+03,3.884815e-01,2.762725e-03
2.529644e+03,2.760969e-01,2.659698e-03
2.530098e+03,3.781365e-01,2.742920e-03
2.530553e+03,1.627733e-01,2.519135e-03
2.531007e+03,1.238749e-01,2.512106e-03
2.531461e+03,1.159932e-01,2.509921e-03
2.531915e+03,1.217064e-01,2.510013e-03
2.532370e+03,6.047250e-01,2.917901e-03
2.532824e+03,5.607186e-01,2.872101e-03
2.533278e+03,2.917709e-01,2.677889e-03
2.533732e+03,6.847226e-02,2.482930e-03
2.534185e+03,7.054157e-02,2.487612e-03
2.534639e+03,1.583185e-01,2.597198e-03
2.535093e+03,3.021555e-01,2.734994e-03
2.535547e+03,1.448556e-01,2.614776e-03
2.536000e+03,1.295329e-01,2.554437e-03
2.536454e+03,1.825635e-01,2.618543e-03
2.536908e+03,2.556786e-01,2.684201e-03
2.537361e+03,4.908820e-01,2.897708e-03
2.537815e+03,3.125062e-01,2.724699e-03
2.538268e+03,3.579669e-01,2.757323e-03
2.538721e+03,1.259235e-01,2.529577e-03
2.539175e+03,2.531716e-01,2.649825e-03
2.539628e+03,8.913628e-02,2.527026e-03
2.540081e+03,8.688451e-02,2.534876e-03
2.540534e+03,1.132799e-01,2.531711e-03
2.540987e+03,1.712590e-01,2.573666e-03
2.541440e+03,9.545395e-02,2.527596e-03
2.541893e+03,1.484165e-01,2.519262e-03
2.542346e+03,3.433150e-01,2.657926e-03
2.542799e+03,1.444077e-01,2.482771e-03
2.543252e+03,4.452422e-01,2.762797e-03
2.543705e+03,1.185232e-01,2.445883e-03
2.544158e+03,7.687950e-01,3.007628e-03
2.544610e+03,1.983585e-01,2.531038e-03
2.545063e+03,1.219814e+00,3.377428e-03
2.545515e+03,9.899975e-02,2.477860e-03
2.545968e+03,1.987127e-01,2.556616e-03
2.546420e+03,4.716949e-01,2.805918e-03
2.546873e+03,7.175973e-01,2.998921e-03
2.547325e+03,1.171186e-01,2.458286e-03
2.547777e+03,7.919175e-01,3.046046e-03
2.548230e+03,4.944261e-01,2.798677e-03
2.548682e+03,1.008607e-01,2.478558e-03
2.549134e+03,2.097658e-01,2.583558e-03
2.549586e+03,2.388009e-01,2.613990e-03
2.550038e+03,3.192606e-01,2.691693e-03
2.550490e+03,9.527534e-01,3.177876e-03
2.550942e+03,1.674350e-01,2.520670e-03
2.551394e+03,1.585937e-01,2.707347e-03
2.551845e+03,1.631210e-01,2.682407e-03
2.552297e+03,2.865286e-01,2.797341e-03
2.552749e+03,4.026172e-01,2.881908e-03
2.553201e+03,1.211932e-01,2.699717e-03
2.553652e+03,8.206759e-01,3.148221e-03
2.554104e+03,4.212081e-01,2.894552e-03
2.554555e+03,1.466010e-01,2.588664e-03
2.555007e+03,2.862067e-01,2.730407e-03
2.555458e+03,2.217762e-01,2.672050e-03
2.555909e+03,4.415228e-01,2.836444e-03
2.556361e+03,2.019751e-01,2.646582e-03
2.556812e+03,4.924675e-01,2.905542e-03
2.557263e+03,1.739380e-01,2.656081e-03
