wave,flux,err
2.489908e+03,1.062533e-02,2.407076e-03
2.490367e+03,2.755406e-01,2.753403e-03
2.490826e+03,3.801994e-01,2.860600e-03
2.491285e+03,1.185322e-01,2.610175e-03
2.491744e+03,2.534897e-01,2.701081e-03
2.492202e+03,4.388724e-01,2.909673e-03
2.492661e+03,1.104889e+00,3.417732e-03
2.493120e+03,9.076529e-02,2.505707e-03
2.493579e+03,2.001602e-01,2.621592e-03
2.494037e+03,6.705510e-02,2.511143e-03
2.494496e+03,3.895276e-01,2.859665e-03
2.494954e+03,1.048758e-01,2.510683e-03
2.495413e+03,3.050287e-01,2.704502e-03
2.495871e+03,4.197981e-01,2.813724e-03
2.496329e+03,3.993758e-01,2.761816e-03
2.496788e+03,1.117992e-01,2.526082e-03
2.497246e+03,9.885064e-02,2.479460e-03
2.497704e+03,5.478982e-01,2.896555e-03
2.498162e+03,3.970435e-01,2.776866e-03
2.498620e+03,5.541552e-01,2.898701e-03
2.499078e+03,6.560085e-02,2.441668e-03
2.499536e+03,1.462642e-01,2.495005e-03
2.499994e+03,1.102353e-01,2.446072e-03
2.500452e+03,1.193687e-01,2.453670e-03
2.500910e+03,9.968266e-02,2.512686e-03
2.501368e+03,1.937904e-01,2.597096e-03
2.501825e+03,5.160843e-01,2.889643e-03
2.502283e+03,1.037201e-01,2.519372e-03
2.502741e+03,2.901158e-01,2.735206e-03
2.503198e+03,2.171339e-01,2.626038e-03
2.503656e+03,9.298817e-02,2.504992e-03
2.504113e+03,9.686982e-02,2.536126e-03
2.504571e+03,4.531387e-01,2.857890e-03
2.505028e+03,2.383712e-01,2.555356e-03
2.505485e+03,5.403229e-01,2.813637e-03
2.505942e+03,1.181198e-01,2.424022e-03
2.506400e+03,8.298617e-02,2.367964e-03
2.506857e+03,2.263428e-01,2.494737e-03
2.507314e+03,1.998710e-01,2.494209e-03
2.507771e+03,1.001042e-01,2.402704e-03
2.508228e+03,4.526949e-01,2.700523e-03
2.508685e+03,8.544507e-02,2.378190e-03
2.509141e+03,7.420938e-01,2.974165e-03
2.509598e+03,1.932908e-01,2.466445e-03
2.510055e+03,8.657745e-01,3.083838e-03
2.510512e+03,7.943232e-01,2.986834e-03
2.510968e+03,6.220959e-01,2.844245e-03
2.511425e+03,5.044573e-01,2.749426e-03
2.511881e+03,1.036612e-01,2.398030e-03
2.512338e+03,5.538600e-01,2.780277e-03
2.512794e+03,3.809027e-01,2.596832e-03
2.513251e+03,1.539622e-01,2.450929e-03
2.513707e+03,6.556844e-01,2.873186e-03
2.514163e+03,1.558323e-01,2.380006e-03
2.514619e+03,3.056384e-01,2.538494e-03
2.515076e+03,1.388945e-01,2.405269e-03
2.515532e+03,9.198345e-02,2.426862e-03
2.515988e+03,5.008432e-01,2.760607e-03
2.516444e+03,8.766555e-02,2.322776e-03
2.516900e+03,1.964365e-01,2.443867e-03
2.517356e+03,7.153754e-02,2.318666e-03
2.517811e+03,1.807497e-01,2.424679e-03
2.518267e+03,4.556207e-01,2.681072e-03
2.518723e+03,1.903747e-01,2.414541e-03
2.519179e+03,8.812692e-02,2.306434e-03
2.519634e+03,1.214944e-01,2.370376e-03
2.520090e+03,1.201756e+00,3.282866e-03
2.520545e+03,7.539531e-02,2.328153e-03
2.521001e+03,5.579974e-02,2.328646e-03
2.521456e+03,4.334748e-01,2.651223e-03
2.521911e+03,1.231861e-01,2.353906e-03
2.522367e+03,2.426003e-01,2.469953e-03
2.522822e+03,7.576255e-02,2.286525e-03
2.523277e+03,5.415439e-02,2.311354e-03
2.523732e+03,9.707144e-02,2.356822e-03
2.524187e+03,7.145184e-02,2.317297e-03
2.524642e+03,7.037570e-01,2.892548e-03
2.525097e+03,6.557200e-02,2.267433e-03
2.525552e+03,6.261633e-02,2.316126e-03
2.526007e+03,1.562670e-01,2.456389e-03
2.526462e+03,6.485112e-02,2.302215e-03
2.526917e+03,3.274150e-01,2.552451e-03
2.527371e+03,4.722935e-01,2.651837e-03
2.527826e+03,1.139282e-01,2.352772e-03
2.528281e+03,4.079029e-01,2.619739e-03
2.528735e+03,8.520208e-02,2.312627e-03
2.529190e+03,3.905363e-01,2.617326e-03
2.529644e+03,3.917131e-01,2.621328e-03
2.530098e+03,4.123200e-01,2.732284e-03
2.530553e+03,2.141274e-01,2.514065e-03
2.531007e+03,1.451063e-01,2.480843e-03
2.531461e+03,1.054242e-01,2.428688e-03
2.531915e+03,7.721182e-02,2.389671e-03
2.532370e+03,6.369887e-01,2.900504e-03
2.532824e+03,5.963168e-01,2.852934e-03
2.533278e+03,2.606024e-01,2.594911e-03
2.533732e+03,5.299255e-02,2.374022e-03
2.534185e+03,5.385732e-02,2.379857e-03
2.534639e+03,1.370702e-01,2.488688e-03
2.535093e+03,2.880885e-01,2.632906e-03
2.535547e+03,1.003223e-01,2.478998e-03
2.536000e+03,9.929181e-02,2.456471e-03
2.536454e+03,1.532280e-01,2.503944e-03
2.536908e+03,2.240667e-01,2.566252e-03
2.537361e+03,2.269285e-01,2.523248e-03
2.537815e+03,1.495934e-01,2.416366e-03
2.538268e+03,3.224734e-01,2.565248e-03
2.538721e+03,1.235067e-01,2.365250e-03
2.539175e+03,2.325674e-01,2.460872e-03
2.539628e+03,5.893105e-02,2.319545e-03
2.540081e+03,4.575712e-02,2.348789e-03
2.540534e+03,8.552311e-02,2.336313e-03
2.540987e+03,1.403425e-01,2.392916e-03
2.541440e+03,6.835703e-02,2.330309e-03
2.541893e+03,8.441476e-02,2.376002e-03
2.542346e+03,1.294711e-01,2.385055e-03
2.542799e+03,1.279112e-01,2.379084e-03
2.543252e+03,2.278113e-01,2.493644e-03
2.543705e+03,1.048027e-01,2.357909e-03
2.544158e+03,7.257371e-01,2.908288e-03
2.544610e+03,1.646425e-01,2.420801e-03
2.545063e+03,7.169413e-01,2.948292e-03
2.545515e+03,7.852996e-02,2.370581e-03
2.545968e+03,2.694942e-01,2.528357e-03
2.546420e+03,5.018121e-01,2.736115e-03
2.546873e+03,6.946896e-01,2.887437e-03
2.547325e+03,9.120160e-02,2.323994e-03
2.547777e+03,1.104211e+00,3.202634e-03
2.548230e+03,4.604552e-01,2.671478e-03
2.548682e+03,8.587845e-02,2.356562e-03
2.549134e+03,1.548298e-01,2.429114e-03
2.549586e+03,9.004549e-02,2.365948e-03
2.550038e+03,4.571690e-01,2.719975e-03
2.550490e+03,1.001603e+00,3.121232e-03
2.550942e+03,1.457420e-01,2.391708e-03
2.551394e+03,1.608455e-01,2.534502e-03
2.551845e+03,1.438559e-01,2.545161e-03
2.552297e+03,3.116823e-01,2.654440e-03
2.552749e+03,3.040513e-01,2.645549e-03
2.553201e+03,9.360472e-02,2.497082e-03
2.553652e+03,7.332747e-01,2.934238e-03
2.554104e+03,3.930173e-01,2.711238e-03
2.554555e+03,1.688966e-01,2.445543e-03
2.555007e+03,2.177341e-01,2.492439e-03
2.555458e+03,1.858754e-01,2.468119e-03
2.555909e+03,4.433202e-01,2.693189e-03
2.556361e+03,1.568691e-01,2.436460e-03
2.556812e+03,4.784091e-01,2.732654e-03
2.557263e+03,8.534442e-02,2.439721e-03
2.557714e+03,5.836818e-01,2.838551e-03
2.558165e+03,6.488308e-01,2.860246e-03
2.558616e+03,8.399861e-01,3.044965e-03
2.559067e+03,9.646238e-02,2.522130e-03
2.559518e+03,1.088538e-01,2.501543e-03
2.559969e+03,1.063787e-01,2.503852e-03
2.560420e+03,3.901323e-01,2.762307e-03
2.560870e+03,6.171133e-01,2.933982e-03
2.561321e+03,2.837812e-01,2.714415e-03
2.561772e+03,2.368651e-01,2.618653e-03
2.562222e+03,1.193108e-01,2.493979e-03
2.562673e+03,1.388752e-01,2.505026e-03
2.563123e+03,3.047337e-01,2.659852e-03
2.563574e+03,1.895370e-01,2.565774e-03
2.564024e+03,1.267843e-01,2.522637e-03
2.564474e+03,2.457754e-01,2.660176e-03
2.564924e+03,3.244956e-01,2.687542e-03
2.565375e+03,2.879808e-01,2.670362e-03
2.565825e+03,1.518082e-01,2.544951e-03
2.566275e+03,1.507519e-01,2.582605e-03
2.566725e+03,3.506800e-01,2.775991e-03
2.567175e+03,3.131046e-01,2.684064e-03
2.567625e+03,3.398347e-01,2.750189e-03
2.568075e+03,5.113125e-01,2.917689e-03
2.568524e+03,2.672063e-01,2.717976e-03
2.568974e+03,2.218701e-01,2.540076e-03
2.569424e+03,1.214532e+00,3.353662e-03
2.569874e+03,1.411093e-01,2.463948e-03
2.570323e+03,6.832534e-01,2.982744e-03
2.570773e+03,1.011407e-01,2.437548e-03
2.571222e+03,1.234753e-01,2.461558e-03
