wave,flux,err
2.489908e+03,5.610865e-03,3.335961e-03
2.490367e+03,1.422376e-01,3.638257e-03
2.490826e+03,6.676240e-02,3.536396e-03
2.491285e+03,5.896506e-02,3.517744e-03
2.491744e+03,2.761942e-01,3.559499e-03
2.492202e+03,7.731095e-02,3.430247e-03
2.492661e+03,1.811092e-01,3.495218e-03
2.493120e+03,5.672990e-02,3.271965e-03
2.493579e+03,1.692291e-01,3.442671e-03
2.494037e+03,6.318318e-01,3.955639e-03
2.494496e+03,3.497292e-01,3.829228e-03
2.494954e+03,9.088782e-02,3.462197e-03
2.495413e+03,5.307785e-01,3.948220e-03
2.495871e+03,4.575971e-01,3.876160e-03
2.496329e+03,5.388528e-02,3.381515e-03
2.496788e+03,1.462016e-01,3.529664e-03
2.497246e+03,5.486010e-01,3.917231e-03
2.497704e+03,5.220123e-02,3.450123e-03
2.498162e+03,4.406343e-02,3.399851e-03
2.498620e+03,3.316318e-01,3.724456e-03
2.499078e+03,4.986684e-02,3.353592e-03
2.499536e+03,5.795640e-02,3.315234e-03
2.499994e+03,1.738286e-01,3.438648e-03
2.500452e+03,6.010997e-02,3.315644e-03
2.500910e+03,1.300272e-01,3.425129e-03
2.501368e+03,8.134233e-01,4.081476e-03
2.501825e+03,2.974514e-01,3.569380e-03
2.502283e+03,4.613803e-02,3.262427e-03
2.502741e+03,1.147614e-01,3.404138e-03
2.503198e+03,1.972710e-01,3.470404e-03
2.503656e+03,4.892600e-02,3.268688e-03
2.504113e+03,1.208928e-01,3.402919e-03
2.504571e+03,9.601364e-01,4.246690e-03
2.505028e+03,4.662238e-01,3.735431e-03
2.505485e+03,7.750280e-02,3.265399e-03
2.505942e+03,1.168756e-01,3.338507e-03
2.506400e+03,1.773507e-01,3.343577e-03
2.506857e+03,7.768690e-02,3.228931e-03
2.507314e+03,4.580317e-01,3.684731e-03
2.507771e+03,1.669232e-01,3.337864e-03
2.508228e+03,4.816336e-01,3.683559e-03
2.508685e+03,8.322893e-02,3.217858e-03
2.509141e+03,5.164951e-01,3.759842e-03
2.509598e+03,1.332123e-01,3.301372e-03
2.510055e+03,6.563068e-01,3.956231e-03
2.510512e+03,3.318316e-01,3.544979e-03
2.510968e+03,5.835928e-01,3.807588e-03
2.511425e+03,5.105582e-01,3.732452e-03
2.511881e+03,3.160199e-01,3.527633e-03
2.512338e+03,6.764077e-01,3.893133e-03
2.512794e+03,1.078536e-01,3.225368e-03
2.513251e+03,7.805661e-02,3.288790e-03
2.513707e+03,3.760954e-01,3.642601e-03
2.514163e+03,6.661417e-02,3.181818e-03
2.514619e+03,3.397344e-01,3.503353e-03
2.515076e+03,1.141771e-01,3.296436e-03
2.515532e+03,7.768424e-02,3.339891e-03
2.515988e+03,3.406745e-01,3.581530e-03
2.516444e+03,6.478868e-02,3.176907e-03
2.516900e+03,1.986778e-01,3.408307e-03
2.517356e+03,6.362770e-02,3.240531e-03
2.517811e+03,1.763801e-01,3.418336e-03
2.518267e+03,8.173694e-02,3.244311e-03
2.518723e+03,3.151299e-01,3.480928e-03
2.519179e+03,1.461115e-01,3.316389e-03
2.519634e+03,4.685994e-01,3.657623e-03
2.520090e+03,1.494637e-01,3.320375e-03
2.520545e+03,8.841972e-02,3.218058e-03
2.521001e+03,5.647522e-02,3.195632e-03
2.521456e+03,4.473094e-01,3.632543e-03
2.521911e+03,5.672571e-02,3.176190e-03
2.522367e+03,1.286137e-01,3.242758e-03
2.522822e+03,1.020608e-01,3.204209e-03
2.523277e+03,6.696510e-02,3.179604e-03
2.523732e+03,2.082986e-01,3.537148e-03
2.524187e+03,2.079575e-01,3.342228e-03
2.524642e+03,2.102883e-01,3.400523e-03
2.525097e+03,4.991090e-02,3.119379e-03
2.525552e+03,5.299804e-02,3.182453e-03
2.526007e+03,1.312549e-01,3.370821e-03
2.526462e+03,5.163542e-02,3.166732e-03
2.526917e+03,3.735206e-01,3.529640e-03
2.527371e+03,4.601846e-01,3.575760e-03
2.527826e+03,1.552997e-01,3.278836e-03
2.528281e+03,7.332475e-02,3.203614e-03
2.528735e+03,7.590000e-02,3.180137e-03
2.529190e+03,4.183771e-01,3.587397e-03
2.529644e+03,3.582762e-01,3.580312e-03
2.530098e+03,3.971002e-01,3.610185e-03
2.530553e+03,2.412180e-01,3.359459e-03
2.531007e+03,4.228026e-01,3.600422e-03
2.531461e+03,5.646980e-02,3.177220e-03
2.531915e+03,4.713736e-02,3.157792e-03
2.532370e+03,2.683645e-01,3.441426e-03
2.532824e+03,3.818161e-01,3.528335e-03
2.533278e+03,3.948099e-02,3.216502e-03
2.533732e+03,3.979268e-02,3.127751e-03
2.534185e+03,5.652168e-02,3.151272e-03
2.534639e+03,2.732558e-02,3.219558e-03
2.535093e+03,3.842949e-01,3.602038e-03
2.535547e+03,4.448211e-02,3.230117e-03
2.536000e+03,4.128947e-01,3.594213e-03
2.536454e+03,1.465141e-01,3.306621e-03
2.536908e+03,3.871174e-01,3.545499e-03
2.537361e+03,4.449716e-01,3.618324e-03
2.537815e+03,6.727373e-02,3.204308e-03
2.538268e+03,3.662434e-01,3.499025e-03
2.538721e+03,9.775600e-02,3.187566e-03
2.539175e+03,2.857014e-02,3.130400e-03
2.539628e+03,3.552457e-02,3.146834e-03
2.540081e+03,2.492569e-02,3.172797e-03
2.540534e+03,4.437807e-02,3.145428e-03
