wave,flux,err
2.489908e+03,4.198340e-03,3.671971e-03
2.490367e+03,1.362725e-01,3.961184e-03
2.490826e+03,4.842123e-02,3.878974e-03
2.491285e+03,5.366802e-02,3.852634e-03
2.491744e+03,2.162605e-01,3.958030e-03
2.492202e+03,7.096453e-02,3.945012e-03
2.492661e+03,1.937427e-01,3.980694e-03
2.493120e+03,5.657716e-02,3.765634e-03
2.493579e+03,1.813677e-01,3.942452e-03
2.494037e+03,1.078196e+00,4.773595e-03
2.494496e+03,4.811139e-01,4.280466e-03
2.494954e+03,9.589876e-02,3.795234e-03
2.495413e+03,5.356987e-01,4.240042e-03
2.495871e+03,4.049751e-01,3.964329e-03
2.496329e+03,1.228286e-01,3.639775e-03
2.496788e+03,1.449483e-01,3.684129e-03
2.497246e+03,6.197407e-01,4.125530e-03
2.497704e+03,7.735037e-01,4.337872e-03
2.498162e+03,6.224267e-02,3.545124e-03
2.498620e+03,3.273226e-01,3.854952e-03
2.499078e+03,4.451521e-02,3.512424e-03
2.499536e+03,6.886599e-02,3.493117e-03
2.499994e+03,1.660647e-01,3.587786e-03
2.500452e+03,6.290692e-02,3.461697e-03
2.500910e+03,1.012940e-01,3.549753e-03
2.501368e+03,9.809028e-01,4.365953e-03
2.501825e+03,3.477415e-01,3.756754e-03
2.502283e+03,5.163697e-02,3.426266e-03
2.502741e+03,7.421275e-02,3.509878e-03
2.503198e+03,2.016799e-01,3.618185e-03
2.503656e+03,5.350681e-02,3.429586e-03
2.504113e+03,1.121661e-01,3.548239e-03
2.504571e+03,9.965858e-01,4.414818e-03
2.505028e+03,4.510831e-01,3.851461e-03
2.505485e+03,8.983225e-02,3.435047e-03
2.505942e+03,1.108094e-01,3.491361e-03
2.506400e+03,1.645946e-01,3.490339e-03
2.506857e+03,7.673805e-02,3.370065e-03
2.507314e+03,4.391869e-01,3.809988e-03
2.507771e+03,1.608547e-01,3.510414e-03
2.508228e+03,3.144217e-01,3.669613e-03
2.508685e+03,7.500398e-02,3.394262e-03
2.509141e+03,5.141731e-01,3.928252e-03
2.509598e+03,1.355200e-01,3.466313e-03
2.510055e+03,7.871329e-01,4.223553e-03
2.510512e+03,1.039698e+00,4.376905e-03
2.510968e+03,6.154518e-01,3.975977e-03
2.511425e+03,5.691399e-01,3.920485e-03
2.511881e+03,3.146372e-01,3.653684e-03
2.512338e+03,6.134760e-01,3.953493e-03
2.512794e+03,1.077249e-01,3.366267e-03
2.513251e+03,9.852644e-02,3.468269e-03
2.513707e+03,3.173341e-01,3.727259e-03
2.514163e+03,6.026329e-02,3.323504e-03
2.514619e+03,3.540266e-01,3.656258e-03
2.515076e+03,1.042775e-01,3.438232e-03
2.515532e+03,7.382683e-02,3.633219e-03
2.515988e+03,5.519770e-01,4.069889e-03
2.516444e+03,5.980583e-02,3.486383e-03
2.516900e+03,1.933713e-01,3.706997e-03
2.517356e+03,5.827692e-02,3.551285e-03
2.517811e+03,1.654500e-01,3.712984e-03
2.518267e+03,4.511340e-01,3.945378e-03
2.518723e+03,2.374978e-01,3.687422e-03
2.519179e+03,1.466575e-01,3.607783e-03
2.519634e+03,4.800735e-01,3.939799e-03
2.520090e+03,4.176926e-01,3.873298e-03
2.520545e+03,7.361926e-02,3.476458e-03
2.521001e+03,4.514768e-02,3.461043e-03
2.521456e+03,4.145970e-01,3.827657e-03
2.521911e+03,5.097076e-02,3.433781e-03
2.522367e+03,1.217108e-01,3.497254e-03
2.522822e+03,9.395206e-02,3.464083e-03
2.523277e+03,5.674576e-02,3.487979e-03
2.523732e+03,1.263502e-01,3.605820e-03
2.524187e+03,1.941432e-01,3.627416e-03
2.524642e+03,2.879314e-01,3.784108e-03
2.525097e+03,4.815944e-02,3.412666e-03
2.525552e+03,4.476241e-02,3.483343e-03
2.526007e+03,1.500354e-01,3.684158e-03
2.526462e+03,6.191378e-02,3.465928e-03
2.526917e+03,3.814911e-01,3.804710e-03
2.527371e+03,1.082184e+00,4.425339e-03
2.527826e+03,1.490798e-01,3.426452e-03
2.528281e+03,2.947149e-01,3.583801e-03
2.528735e+03,6.912135e-02,3.335094e-03
2.529190e+03,3.998143e-01,3.720185e-03
2.529644e+03,3.014875e-01,3.644228e-03
2.530098e+03,4.545024e-01,3.809851e-03
2.530553e+03,2.348182e-01,3.493603e-03
2.531007e+03,4.134625e-01,3.719154e-03
2.531461e+03,7.989432e-02,3.357062e-03
2.531915e+03,4.872952e-02,3.312825e-03
2.532370e+03,6.817390e-01,3.996166e-03
2.532824e+03,6.528079e-01,3.943051e-03
2.533278e+03,2.592488e-01,3.608015e-03
2.533732e+03,3.603558e-02,3.267274e-03
2.534185e+03,5.644024e-02,3.294771e-03
2.534639e+03,2.725576e-02,3.360279e-03
2.535093e+03,3.455185e-01,3.696076e-03
2.535547e+03,4.288681e-02,3.377325e-03
2.536000e+03,4.566221e-01,3.780698e-03
2.536454e+03,1.412356e-01,3.453969e-03
2.536908e+03,4.160250e-01,3.740415e-03
2.537361e+03,4.303607e-01,3.772357e-03
2.537815e+03,6.926850e-02,3.399863e-03
2.538268e+03,3.073326e-01,3.603716e-03
2.538721e+03,9.371640e-02,3.373877e-03
2.539175e+03,2.610558e-02,3.307512e-03
2.539628e+03,2.965834e-02,3.330116e-03
2.540081e+03,2.380333e-02,3.362124e-03
2.540534e+03,4.313819e-02,3.332514e-03
2.540987e+03,1.099128e-01,3.438950e-03
2.541440e+03,1.880696e-01,3.525110e-03
2.541893e+03,5.933894e-02,3.408544e-03
2.542346e+03,1.362724e-01,3.485565e-03
2.542799e+03,9.378984e-02,3.420286e-03
2.543252e+03,6.363889e-02,3.373926e-03
2.543705e+03,2.324094e-01,3.542156e-03
2.544158e+03,1.795138e-01,3.470495e-03
2.544610e+03,1.365317e-01,3.611303e-03
2.545063e+03,6.425959e-01,4.169889e-03
2.545515e+03,2.029432e-01,3.724783e-03
2.545968e+03,2.935853e-01,3.834902e-03
2.546420e+03,6.770065e-01,4.189453e-03
2.546873e+03,1.974920e-01,3.711214e-03
2.547325e+03,5.519718e-01,4.023219e-03
2.547777e+03,5.288639e-01,4.059925e-03
2.548230e+03,5.160879e-01,3.986841e-03
2.548682e+03,7.313785e-02,3.588573e-03
2.549134e+03,1.280491e-01,3.630151e-03
2.549586e+03,5.854424e-02,3.553712e-03
2.550038e+03,3.069759e-01,3.830243e-03
2.550490e+03,4.164084e-01,3.859580e-03
2.550942e+03,1.413050e-01,3.583841e-03
2.551394e+03,1.172795e-01,3.671039e-03
2.551845e+03,4.772228e-01,4.041542e-03
2.552297e+03,4.441610e-01,4.035507e-03
2.552749e+03,5.866410e-01,4.160784e-03
2.553201e+03,4.703439e-02,3.737823e-03
2.553652e+03,2.132645e-01,3.721868e-03
2.554104e+03,2.181614e-01,3.781993e-03
2.554555e+03,6.237410e-02,3.495095e-03
2.555007e+03,4.225669e-01,3.941536e-03
2.555458e+03,5.169047e-01,4.035111e-03
2.555909e+03,3.369670e-01,3.861953e-03
2.556361e+03,5.836021e-02,3.585004e-03
2.556812e+03,5.737043e-01,4.075351e-03
2.557263e+03,6.654647e-02,3.616703e-03
2.557714e+03,7.487705e-01,4.244163e-03
2.558165e+03,8.569980e-01,4.316713e-03
2.558616e+03,5.554840e-01,4.072235e-03
2.559067e+03,6.969379e-02,3.609158e-03
2.559518e+03,3.169884e-01,3.877333e-03
2.559969e+03,4.471083e-01,3.836089e-03
2.560420e+03,1.185453e-01,3.499151e-03
2.560870e+03,6.215751e-01,4.012271e-03
2.561321e+03,3.037407e-01,3.733534e-03
2.561772e+03,1.280310e-01,3.504895e-03
2.562222e+03,6.885290e-02,3.418444e-03
2.562673e+03,5.927949e-02,3.407457e-03
2.563123e+03,1.540790e-01,3.481551e-03
2.563574e+03,1.071236e-01,3.462274e-03
2.564024e+03,8.533398e-02,3.455542e-03
2.564474e+03,1.881620e-01,3.634344e-03
2.564924e+03,7.755172e-02,3.406631e-03
2.565375e+03,2.668513e-01,3.689914e-03
2.565825e+03,4.005630e-01,3.819978e-03
2.566275e+03,8.854561e-02,3.494073e-03
