wave,flux,err
2.489908e+03,8.200495e-03,4.009431e-03
2.490367e+03,1.638969e-01,4.323517e-03
2.490826e+03,1.761998e-01,4.324354e-03
2.491285e+03,8.791789e-02,4.231622e-03
2.491744e+03,2.379844e-01,4.317935e-03
2.492202e+03,3.891831e-01,4.607115e-03
2.492661e+03,3.463276e-01,4.467042e-03
2.493120e+03,7.360758e-02,4.272091e-03
2.493579e+03,2.034124e-01,4.442656e-03
2.494037e+03,7.737010e-01,4.944877e-03
2.494496e+03,5.140609e-01,4.789531e-03
2.494954e+03,1.194841e-01,4.308571e-03
2.495413e+03,5.058647e-01,4.655321e-03
2.495871e+03,4.242340e-01,4.601524e-03
2.496329e+03,3.829091e-01,4.507815e-03
2.496788e+03,2.147360e-01,4.232428e-03
2.497246e+03,1.016794e-01,4.042967e-03
2.497704e+03,8.319864e-01,4.813690e-03
2.498162e+03,1.538527e-01,4.133041e-03
2.498620e+03,3.632321e-01,4.350461e-03
2.499078e+03,6.064356e-02,4.013328e-03
2.499536e+03,1.448299e-01,4.049539e-03
2.499994e+03,1.231621e-01,4.004292e-03
2.500452e+03,1.077310e-01,3.997147e-03
2.500910e+03,8.664839e-02,3.966742e-03
2.501368e+03,9.417572e-01,4.703183e-03
2.501825e+03,3.434520e-01,4.196072e-03
2.502283e+03,8.249614e-02,3.935560e-03
2.502741e+03,2.354203e-01,4.156118e-03
2.503198e+03,2.187629e-01,4.111815e-03
2.503656e+03,5.830348e-02,3.928362e-03
2.504113e+03,1.407882e-01,4.041292e-03
2.504571e+03,1.026056e+00,4.829284e-03
2.505028e+03,4.060905e-01,4.249565e-03
2.505485e+03,1.114415e-01,3.933401e-03
2.505942e+03,1.426273e-01,4.008370e-03
2.506400e+03,1.973045e-01,3.972292e-03
2.506857e+03,1.922365e-01,3.953230e-03
2.507314e+03,4.839596e-01,4.276864e-03
2.507771e+03,1.893042e-01,4.010698e-03
2.508228e+03,3.506925e-01,4.145087e-03
2.508685e+03,1.061455e-01,3.889198e-03
2.509141e+03,1.024928e+00,4.760642e-03
2.509598e+03,1.612464e-01,3.902811e-03
2.510055e+03,8.111858e-01,4.604316e-03
2.510512e+03,1.088813e+00,4.755295e-03
2.510968e+03,1.039409e+00,4.719077e-03
2.511425e+03,6.860219e-01,4.445514e-03
2.511881e+03,3.408501e-01,4.135296e-03
2.512338e+03,6.537874e-01,4.395666e-03
2.512794e+03,1.281983e-01,3.846215e-03
2.513251e+03,1.191599e-01,3.966516e-03
2.513707e+03,3.679412e-01,4.214753e-03
2.514163e+03,2.704376e-01,3.991166e-03
2.514619e+03,3.915013e-01,4.112140e-03
2.515076e+03,1.355853e-01,3.930486e-03
2.515532e+03,1.021572e-01,4.001298e-03
2.515988e+03,5.967744e-01,4.396701e-03
2.516444e+03,8.387020e-02,3.804647e-03
2.516900e+03,1.546668e-01,3.959350e-03
2.517356e+03,8.284396e-02,3.867602e-03
2.517811e+03,2.048911e-01,4.048755e-03
2.518267e+03,5.407052e-01,4.294622e-03
2.518723e+03,2.205096e-01,3.965164e-03
2.519179e+03,1.674509e-01,3.955186e-03
