wave,flux,err
2.489908e+03,7.737501e-03,2.413197e-03
2.490367e+03,2.228862e-01,2.701546e-03
2.490826e+03,2.598636e-01,2.729411e-03
2.491285e+03,5.713823e-02,2.539290e-03
2.491744e+03,2.561691e-01,2.699765e-03
2.492202e+03,3.563227e-01,2.810767e-03
2.492661e+03,9.848187e-01,3.326768e-03
2.493120e+03,5.000683e-02,2.474163e-03
2.493579e+03,1.298861e-01,2.568543e-03
2.494037e+03,2.531726e-02,2.463858e-03
2.494496e+03,2.593752e-01,2.736001e-03
2.494954e+03,8.954905e-02,2.497428e-03
2.495413e+03,2.855057e-01,2.695187e-03
2.495871e+03,3.845853e-01,2.770744e-03
2.496329e+03,2.719850e-01,2.641564e-03
2.496788e+03,1.437769e-01,2.555532e-03
2.497246e+03,1.094678e-01,2.475247e-03
2.497704e+03,4.890182e-01,2.874608e-03
2.498162e+03,8.143364e-02,2.471066e-03
2.498620e+03,4.471191e-01,2.800240e-03
2.499078e+03,1.955240e-02,2.362412e-03
2.499536e+03,9.414739e-02,2.532715e-03
2.499994e+03,8.943727e-02,2.524073e-03
2.500452e+03,6.266857e-02,2.496621e-03
2.500910e+03,4.431554e-02,2.453983e-03
2.501368e+03,5.723701e-01,2.922046e-03
2.501825e+03,2.629394e-01,2.652793e-03
2.502283e+03,4.457758e-02,2.455631e-03
2.502741e+03,2.688052e-01,2.697841e-03
2.503198e+03,1.276105e-01,2.540739e-03
2.503656e+03,2.490189e-02,2.337440e-03
2.504113e+03,3.424596e-02,2.364745e-03
2.504571e+03,3.209242e-01,2.652167e-03
2.505028e+03,1.875657e-01,2.489971e-03
2.505485e+03,4.786471e-01,2.743350e-03
2.505942e+03,7.646278e-02,2.371273e-03
2.506400e+03,2.698743e-02,2.310336e-03
2.506857e+03,1.598334e-01,2.421650e-03
2.507314e+03,2.464843e-01,2.536467e-03
2.507771e+03,5.108835e-02,2.347936e-03
2.508228e+03,2.425063e-01,2.502854e-03
2.508685e+03,3.102588e-02,2.310158e-03
2.509141e+03,6.392427e-01,2.891897e-03
2.509598e+03,1.604835e-01,2.409160e-03
2.510055e+03,6.693694e-01,2.920844e-03
2.510512e+03,6.290783e-01,2.863815e-03
2.510968e+03,4.683345e-01,2.711581e-03
2.511425e+03,5.163284e-01,2.743133e-03
2.511881e+03,4.628334e-02,2.334860e-03
2.512338e+03,5.198031e-01,2.751862e-03
2.512794e+03,2.616003e-01,2.480293e-03
2.513251e+03,7.427360e-02,2.366174e-03
2.513707e+03,4.575036e-01,2.719295e-03
2.514163e+03,2.017828e-01,2.423720e-03
2.514619e+03,2.310576e-01,2.464808e-03
2.515076e+03,8.091041e-02,2.345697e-03
2.515532e+03,4.658957e-02,2.355894e-03
