VISIT_NUM,FILE_PATH,APID,APIDNAME,BITPIX,BSCALE,BZERO,CCD_TEMP,DATE,DATE-OBS,DEC,DELTA_Y,EXPCMD,EXPTIME,FILENAME,FILL_VAL,FRM_ID,FRM_MER1,FRM_MER2,FRM_MER3,FRM_MID,FRM_MNR1,FRM_MNR2,FRM_MNR3,FRM_MXR1,FRM_MXR2,FRM_MXR3,FRM_NPK,FRM_RME,FRM_RMN,FRM_RMX,FRM_RST,FRM_STR1,FRM_STR2,FRM_STR3,IMG_NUM,IMG_TOT,INSTRUME,JD,NAXIS,NAXIS1,NAXIS2,N_FILLED,N_GD_PKT,OBJECT,ORIGIN,O_BZERO,PIPE_VER,RA,RAD_TEMP,SHUT_BEG,SHUT_END,SIMPLE,ST_BRDW,ST_DY1,ST_DY2,ST_DY3,ST_OSX1,ST_OSX2,ST_X1,ST_X2,ST_Y1,ST_Y2,ST_Y3,TARGETID,TEC_CURR,TEC_HTMP,TEC_VOLT,TELESCOP,TRIM_X1,TRIM_X2,XB1_AQ0,XB1_AQ1,XB1_AQ2,XB1_AQ3,XB1_OP0,XB1_OP1,XB1_OP2,XB1_OV0,XB1_OV1,XB1_OV2,XB1_PE0,XB1_PE1,XB1_PE2,XB1_TAI
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_41_frmid_5143_V2_nimgpkts_446_L1id21878_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.204799999999977,2025-08-26T07:06:32.986,2025-02-17T04:41:11.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_41_frmid_5143_V2_nimgpkts_446_L1id21878_botrows_24_midrows_56.fits,0,5143,7031.468,5754.1167,6135.2524,5143,3851,3854,3850,65535,65535,65535,446,3835.389,2313,2313,379.9456,7484.452,7016.862,7013.772,0,10,CUTE,2460723.695266203,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-7.645600000000002,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5913,-6.53540000000001,4,CUTE CubeSat,0,0,-0.5837292671203613,-0.7751197814941406,-0.2102280855178833,0.1194791793823242,76.60250854492188,-4987.5234375,-4653.63671875,-1.641660213470459,-5.155290603637695,5.498970031738281,4.24620229750871e-05,2.60941669694148e-05,7.22391905583208e-06,793082508
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_43_frmid_5144_V2_nimgpkts_444_L1id21779_botrows_24_midrows_53.fits,47,TRIM2D,16,1,32768,-3.284100000000024,2025-08-09T07:06:28.274,2025-02-17T04:43:56.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_43_frmid_5144_V2_nimgpkts_444_L1id21779_botrows_24_midrows_53.fits,0,5144,7016.354,5734.1025,6114.7783,5144,3847,3848,3847,65535,65535,65535,446,3835.7502,2313,2313,379.9804,7460.544,6991.6157,6991.0396,1,10,CUTE,2460723.697175926,2,2200,100,988,444,scan_targetID340,CU-LASP,32768,2,0,-7.883499999999998,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5878,-6.694000000000017,4,CUTE CubeSat,0,0,-0.5837292671203613,-0.7751197814941406,-0.210219144821167,0.1195223927497864,-203.5078125,-5745.3359375,-3672.0595703125,-1.739376068115234,-4.0054931640625,6.365240097045898,-1.7760379705578e-05,-3.3644988434389e-05,-1.8606027879286e-05,793082673
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_46_frmid_5145_V2_nimgpkts_446_L1id21436_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.284100000000024,2025-07-07T07:06:19.706,2025-02-17T04:46:41.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_46_frmid_5145_V2_nimgpkts_446_L1id21436_botrows_24_midrows_56.fits,0,5145,6995.3447,5709.6943,6088.0894,5145,3852,3848,3847,65535,65535,65535,446,3836.925,2313,2313,380.10233,7426.1733,6950.765,6958.6816,2,10,CUTE,2460723.699085648,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-8.200700000000012,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5970,-7.011200000000002,4,CUTE CubeSat,0,0,-0.5837113857269287,-0.7751197814941406,-0.2102280855178833,0.1195049583911896,-492.5225830078125,-6301.634765625,-2565.00390625,-1.748722076416016,-2.717050552368164,7.014930725097656,1.44201549119316e-05,-2.0233841496519e-05,1.02579433587379e-05,793082838
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_49_frmid_5146_V2_nimgpkts_446_L1id21435_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.442700000000002,2025-07-07T07:05:53.827,2025-02-17T04:49:26.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_49_frmid_5146_V2_nimgpkts_446_L1id21435_botrows_24_midrows_56.fits,0,5146,6963.7905,5682.86,6055.43,5146,3857,3853,3854,65535,65535,65535,446,3838.6785,2313,2313,380.28992,7344.661,6884.448,6892.044,3,10,CUTE,2460723.70099537,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-8.597200000000015,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5803,-7.328400000000016,4,CUTE CubeSat,0,0,-0.5837113857269287,-0.7751317024230957,-0.2101893424987793,0.1195197105407715,-775.547607421875,-6636.986328125,-1370.28369140625,-1.666467666625977,-1.335912227630615,7.425296783447266,-6.7049812059849e-05,3.67283155355835e-06,9.32443799683824e-06,793083003
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_52_frmid_5147_V2_nimgpkts_446_L1id21434_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.680600000000027,2025-07-07T07:05:28.855,2025-02-17T04:52:11.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_52_frmid_5147_V2_nimgpkts_446_L1id21434_botrows_24_midrows_56.fits,0,5147,6884.209,5649.3433,6012.326,5147,3857,3856,3858,65535,65535,65535,446,3840.7935,2313,2313,380.51083,7042.196,6792.298,6792.6826,4,10,CUTE,2460723.702905092,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-8.993700000000018,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,6005,-7.724899999999991,4,CUTE CubeSat,0,0,-0.5837113857269287,-0.7751317024230957,-0.2101669907569885,0.1194665133953094,-1037.47119140625,-6740.111328125,-128.648193359375,-1.493685722351074,0.08846911787986755,7.581747055053711,-4.4293716200627e-05,0.000117017436423338,3.46969027305021e-05,793083168
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_54_frmid_5148_V2_nimgpkts_446_L1id20343_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.918499999999995,2025-04-12T07:10:06.264,2025-02-17T04:54:56.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_54_frmid_5148_V2_nimgpkts_446_L1id20343_botrows_24_midrows_56.fits,0,5148,6876.4985,5609.4077,5962.461,5148,3864,3860,3859,65535,65535,65535,446,3843.3745,2313,2313,380.76428,7142.702,6675.5234,6673.184,5,10,CUTE,2460723.704814815,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-9.310900000000004,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5944,-8.042100000000005,4,CUTE CubeSat,0,0,-0.5837292671203613,-0.7751197814941406,-0.2102236151695251,0.1194896101951599,-1263.77734375,-6608.12890625,1117.396484375,-1.2358717918396,1.505052089691162,7.478511810302734,3.12058982672169e-05,9.78814387053716e-06,-3.0085166144999e-06,793083333
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_04_57_frmid_5149_V2_nimgpkts_446_L1id20258_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-4.156400000000019,2025-03-29T07:08:39.507,2025-02-17T04:57:41.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_04_57_frmid_5149_V2_nimgpkts_446_L1id20258_botrows_24_midrows_56.fits,0,5149,6819.075,5565.8706,5911.3545,5149,3859,3867,3858,65535,65535,65535,446,3846.5305,2313,2313,381.05603,7026.1826,6544.989,6542.175,6,10,CUTE,2460723.706724537,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-9.628100000000018,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5545,-8.359300000000019,4,CUTE CubeSat,0,0,-0.5837292671203613,-0.7751197814941406,-0.2102236151695251,0.1195141971111298,-1441.15771484375,-6246.60546875,2325.1474609375,-0.9026618003845215,2.863164901733398,7.11921501159668,1.71835972651024e-06,-2.9349706892389e-05,-8.4101702668704e-06,793083498
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_05_00_frmid_5150_V2_nimgpkts_446_L1id20257_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-4.473600000000005,2025-03-29T07:07:36.192,2025-02-17T05:00:26.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_05_00_frmid_5150_V2_nimgpkts_446_L1id20257_botrows_24_midrows_56.fits,0,5150,6765.2764,5522.497,5858.6484,5150,3860,3863,3867,65535,65535,65535,446,3849.8967,2313,2313,381.37247,6902.2524,6412.7974,6415.2896,7,10,CUTE,2460723.708634259,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-9.945300000000003,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5980,-8.676500000000004,4,CUTE CubeSat,0,0,-0.5837113857269287,-0.7751197814941406,-0.2102340459823608,0.1194955706596375,-1558.24755859375,-5669.26171875,3453.3212890625,-0.5075247287750244,4.114568710327148,6.516397476196289,3.58703691745176e-05,-1.030828570947e-05,5.00184160046046e-06,793083663
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_05_03_frmid_5151_V2_nimgpkts_446_L1id20256_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-4.790800000000019,2025-03-29T07:06:52.730,2025-02-17T05:03:11.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_05_03_frmid_5151_V2_nimgpkts_446_L1id20256_botrows_24_midrows_56.fits,0,5151,6711.222,5482.659,5809.079,5151,3860,3867,3863,65535,65535,65535,446,3853.1843,2313,2313,381.7086,6774.236,6285.065,6280.704,8,10,CUTE,2460723.710543981,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-10.1832,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5669,-8.9144,4,CUTE CubeSat,0,0,-0.5837113857269287,-0.7751197814941406,-0.2102131843566895,0.1195231378078461,-1606.16015625,-4897.142578125,4463.328125,-0.06709080934524536,5.215156555175781,5.691230773925781,-3.075243148487e-05,-3.1243194825947e-05,6.00365456193685e-06,793083828
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_05_05_frmid_5152_V2_nimgpkts_446_L1id20255_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-5.108000000000004,2025-03-29T07:06:28.261,2025-02-17T05:05:55.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_05_05_frmid_5152_V2_nimgpkts_446_L1id20255_botrows_24_midrows_56.fits,0,5152,6602.4824,5444.664,5760.321,5152,3869,3869,3865,65535,65535,65535,446,3856.3225,2313,2313,382.04028,6480.294,6154.961,6145.591,9,10,CUTE,2460723.71244213,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-10.5797,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,4525,-9.310900000000004,4,CUTE CubeSat,0,0,-0.5837292671203613,-0.7751197814941406,-0.2102280855178833,0.1194972842931747,-1579.34130859375,-3964.759765625,5316.0625,0.3966423273086548,6.121957778930664,4.679096221923828,2.45791306952014e-05,-5.7462730183033e-06,-8.583874659962e-07,793083992
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_06_14_frmid_5153_V2_nimgpkts_446_L1id20254_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.204799999999977,2025-03-29T07:05:37.229,2025-02-17T06:14:41.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_06_14_frmid_5153_V2_nimgpkts_446_L1id20254_botrows_24_midrows_56.fits,0,5153,6975.4985,5744.425,6130.459,5153,3851,3851,3850,65535,65535,65535,446,3834.9473,2313,2313,379.89963,7425.697,6999.521,6999.801,0,5,CUTE,2460723.760196759,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-7.645600000000002,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5392,-6.53540000000001,4,CUTE CubeSat,0,0,-0.5837531089782715,-0.7750840187072754,-0.2102280855178833,0.1195045113563538,-1910.84765625,-4612.1328125,-4649.14453125,-3.550848007202148,-4.076541900634766,5.50340461730957,-1.4967263268772e-05,-4.5806023990735e-05,4.3206619011471e-06,793088118
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_06_17_frmid_5154_V2_nimgpkts_443_L1id20267_botrows_23_midrows_54.fits,47,TRIM2D,16,1,32768,-3.284100000000024,2025-03-30T07:07:45.336,2025-02-17T06:17:26.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_06_17_frmid_5154_V2_nimgpkts_443_L1id20267_botrows_23_midrows_54.fits,0,5154,6963.4453,5725.941,6107.0117,5154,3846,3849,3848,65535,65535,65535,446,3835.4358,2313,2313,379.94705,7398.9824,6974.242,6971.4844,1,5,CUTE,2460723.762106481,2,2200,100,1482,443,scan_targetID340,CU-LASP,32768,2,0,-7.804200000000009,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5797,-6.694000000000017,4,CUTE CubeSat,0,0,-0.5837709903717041,-0.7750840187072754,-0.2102280855178833,0.1194769442081451,-2468.4462890625,-5196.01953125,-3666.8837890625,-3.183778762817383,-2.981695175170898,6.368673324584961,2.14256579056382e-05,4.75263988164442e-08,-2.4003147700568e-06,793088283
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_06_20_frmid_5155_V2_nimgpkts_446_L1id21439_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.284100000000024,2025-07-07T07:08:14.877,2025-02-17T06:20:11.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_06_20_frmid_5155_V2_nimgpkts_446_L1id21439_botrows_24_midrows_56.fits,0,5155,6941.984,5702.9956,6079.3066,5155,3852,3854,3847,65535,65535,65535,446,3836.8384,2313,2313,380.0935,7374.0776,6934.519,6938.065,2,5,CUTE,2460723.764016204,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-8.200700000000012,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5766,-7.011200000000002,4,CUTE CubeSat,0,0,-0.5837531089782715,-0.7750840187072754,-0.210219144821167,0.1194863319396973,-2953.9931640625,-5591.0390625,-2559.3642578125,-2.680715560913086,-1.794927597045898,7.017219543457031,-6.6393968154443e-06,-6.1624577938346e-06,8.66682785272132e-06,793088448
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_06_22_frmid_5156_V2_nimgpkts_446_L1id21438_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.442700000000002,2025-07-07T07:07:26.893,2025-02-17T06:22:56.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_06_22_frmid_5156_V2_nimgpkts_446_L1id21438_botrows_24_midrows_56.fits,0,5156,6913.9595,5676.7407,6045.7773,5156,3856,3856,3844,65535,65535,65535,446,3838.6682,2313,2313,380.288,7301.0854,6869.144,6867.448,3,5,CUTE,2460723.765925926,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-12.7208,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,1724,-14.06890000000001,2,CUTE CubeSat,0,0,-0.5837709903717041,-0.7750720977783203,-0.2102400064468384,0.1194769442081451,-3346.3759765625,-5785.619140625,-1364.37548828125,-2.056869506835938,-0.5596907138824463,7.426345825195312,4.62034658994525e-05,-1.3215212675277e-05,-2.0345163648016e-05,793088613
7,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit7\cute_TRIM2D_scan_targetID340_2025_02_17_06_25_frmid_5157_V2_nimgpkts_446_L1id21816_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,-3.680600000000027,2025-08-17T07:04:12.642,2025-02-17T06:25:41.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_02_17_06_25_frmid_5157_V2_nimgpkts_446_L1id21816_botrows_24_midrows_56.fits,0,5157,6855.6304,5641.6313,6002.284,5157,3851,3848,3854,65535,65535,65535,446,3840.8772,2313,2313,380.51697,7046.6445,6770.6025,6765.4307,4,5,CUTE,2460723.767835648,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-8.993700000000018,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5925,-7.724899999999991,4,CUTE CubeSat,0,0,-0.5837709903717041,-0.7750840187072754,-0.2102131843566895,0.1194769442081451,-3627.259765625,-5775.51171875,-122.6722412109375,-1.332943916320801,0.6790733337402344,7.581413269042969,-6.3316815612779e-07,1.93271625903435e-05,-1.1532374628586e-05,793088778
8,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit8\cute_TRIM2D_scan_targetID340_2025_03_02_05_45_frmid_5209_V2_nimgpkts_446_L1id21879_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,3.139200000000017,2025-08-26T07:05:08.478,2025-03-02T05:45:26.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_02_05_45_frmid_5209_V2_nimgpkts_446_L1id21879_botrows_24_midrows_56.fits,0,5209,8155.4336,7127.695,7785.409,5209,3869,3862,3860,65535,65535,65535,446,3845.8677,2313,2313,381.01123,10146.443,9984.974,9969.109,0,5,CUTE,2460736.739884259,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-2.649699999999996,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5821,-1.222300000000018,4,CUTE CubeSat,0,0,-0.5824775695800781,-0.7788569927215576,-0.1950110197067261,0.1267976462841034,-1260.408203125,-4815.6484375,-4666.478515625,-2.968439102172852,-4.539693832397461,5.481422424316406,-7.582243415527e-05,-1.1093907232861e-05,-5.978512490401e-06,794209563
8,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit8\cute_TRIM2D_scan_targetID340_2025_03_02_05_48_frmid_5210_V2_nimgpkts_446_L1id20426_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,2.4255,2025-04-25T07:16:14.928,2025-03-02T05:48:11.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_02_05_48_frmid_5210_V2_nimgpkts_446_L1id20426_botrows_24_midrows_56.fits,0,5210,7770.1284,6927.1196,7539.987,5210,3857,3862,3859,65535,65535,65535,446,3845.727,2313,2313,380.99738,9783.425,9651.335,9637.353,1,5,CUTE,2460736.741793981,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-3.839200000000005,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5879,-2.332499999999982,4,CUTE CubeSat,0,0,-0.5825192928314209,-0.7788212299346924,-0.1950080394744873,0.1268052458763123,-1734.333984375,-5473.119140625,-3687.6357421875,-2.755435943603516,-3.408273696899414,6.350028991699219,-6.3550076447427e-05,-6.7625878727994e-06,-0.00013652094639837,794209728
8,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit8\cute_TRIM2D_scan_targetID340_2025_03_02_05_50_frmid_5211_V2_nimgpkts_442_L1id20425_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,1.711799999999982,2025-04-25T07:14:58.197,2025-03-02T05:50:56.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_02_05_50_frmid_5211_V2_nimgpkts_442_L1id20425_botrows_24_midrows_56.fits,0,5211,7716.4453,6725.1484,7290.6978,5211,3866,3861,3863,65535,65535,65535,446,3846.3198,2313,2313,381.0537,9475.244,9282.467,9267.363,2,5,CUTE,2460736.743703704,2,2200,100,1976,442,scan_targetID340,CU-LASP,32768,2,0,-4.870100000000008,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5765,-3.284100000000024,4,CUTE CubeSat,0,0,-0.5824775695800781,-0.7788569927215576,-0.195057213306427,0.1267653107643127,-2162.9287109375,-5934.30078125,-2582.875,-2.420171737670898,-2.166756629943848,7.002628326416016,3.70182970073074e-05,-1.551447348902e-05,2.39630116993794e-06,794209893
8,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit8\cute_TRIM2D_scan_targetID340_2025_03_02_05_53_frmid_5212_V2_nimgpkts_445_L1id20424_botrows_24_midrows_54.fits,47,TRIM2D,16,1,32768,0.9981000000000222,2025-04-25T07:13:44.593,2025-03-02T05:53:41.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_02_05_53_frmid_5212_V2_nimgpkts_445_L1id20424_botrows_24_midrows_54.fits,0,5212,7504.374,6531.8843,7057.8135,5212,3865,3862,3867,65535,65535,65535,446,3847.2437,2313,2313,381.13895,9110.343,8910.365,8897.318,3,5,CUTE,2460736.745613426,2,2200,100,494,445,scan_targetID340,CU-LASP,32768,2,0,-5.821699999999993,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5926,-4.235700000000008,4,CUTE CubeSat,0,0,-0.5824775695800781,-0.7788569927215576,-0.1950497627258301,0.1267443001270294,-2526.7470703125,-6184.642578125,-1389.93701171875,-1.971714973449707,-0.8601160049438477,7.416427612304688,4.43932076450437e-05,2.70291275228373e-05,2.47820207732729e-05,794210058
8,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit8\cute_TRIM2D_scan_targetID340_2025_03_02_05_56_frmid_5213_V2_nimgpkts_446_L1id20423_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,0.2051000000000158,2025-04-25T07:12:30.962,2025-03-02T05:56:26.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_02_05_56_frmid_5213_V2_nimgpkts_446_L1id20423_botrows_24_midrows_56.fits,0,5213,7310.743,6356.2373,6843.0674,5213,3861,3861,3868,65535,65535,65535,446,3848.7954,2313,2313,381.28833,8742.503,8540.209,8528.571,4,5,CUTE,2460736.747523148,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-6.53540000000001,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5988,-5.028700000000015,4,CUTE CubeSat,0,0,-0.5824775695800781,-0.7788569927215576,-0.1950259208679199,0.1267882585525513,-2808.1923828125,-6217.11328125,-149.4413452148438,-1.42437744140625,0.4644485712051392,7.576835632324219,-3.3212796552106e-05,-1.2286254786886e-05,-2.9080132662784e-05,794210223
9,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit9\cute_TRIM2D_scan_targetID340_2025_03_30_03_13_frmid_5253_V2_nimgpkts_446_L1id21819_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,1.870400000000018,2025-08-17T07:04:57.679,2025-03-30T03:13:01.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_30_03_13_frmid_5253_V2_nimgpkts_446_L1id21819_botrows_24_midrows_56.fits,0,5253,7449.841,6744.0747,7333.5723,5253,3872,3866,3877,65535,65535,65535,446,3855.3533,2313,2313,381.95688,9423.978,9284.295,9360.498,0,7,CUTE,2460764.634039352,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-4.632200000000012,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,4502,-3.125499999999988,4,CUTE CubeSat,0,0,0.135442852973938,-0.1876438856124878,0.8106499910354614,0.5378568172454834,2178.6875,-6303.978515625,-1444.24609375,-0.8975238800048828,-1.995091915130615,7.402694702148438,2.22929520532488e-05,7.16862177796429e-06,5.00441501571913e-07,796619618
9,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit9\cute_TRIM2D_scan_targetID340_2025_03_30_03_15_frmid_5254_V2_nimgpkts_446_L1id21755_botrows_24_midrows_56.fits,47,TRIM2D,16,1,32768,0.9981000000000222,2025-08-09T07:18:14.711,2025-03-30T03:15:46.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_30_03_15_frmid_5254_V2_nimgpkts_446_L1id21755_botrows_24_midrows_56.fits,0,5254,7222.2837,6532.9077,7074.595,5254,3868,3873,3863,65535,65535,65535,446,3856.3818,2313,2313,382.0629,9016.139,8869.253,8940.016,1,7,CUTE,2460764.635949074,2,2200,100,0,446,scan_targetID340,CU-LASP,32768,2,0,-5.663100000000014,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5870,-4.156400000000019,4,CUTE CubeSat,0,0,0.1354696750640869,-0.1876066327095032,0.8106589317321777,0.5378544330596924,1991.3955078125,-6522.142578125,-205.05810546875,-1.361577987670898,-0.6392807960510254,7.574785232543945,-7.3525414336472e-05,8.76759077073074e-06,7.32665557734435e-06,796619783
9,C:\Users\Joshua\Documents\CUTE_Solar_System_Observations\Mars_analysis_2026\CUTE_observations\Visit9\cute_TRIM2D_scan_targetID340_2025_03_30_03_18_frmid_5255_V2_nimgpkts_444_L1id20568_botrows_24_midrows_54.fits,47,TRIM2D,16,1,32768,0.2051000000000158,2025-05-11T07:11:06.383,2025-03-30T03:18:31.000,0,50,100000,100000,cute_TRIM2D_scan_targetID340_2025_03_30_03_18_frmid_5255_V2_nimgpkts_444_L1id20568_botrows_24_midrows_54.fits,0,5255,7024.483,6349.4585,6848.802,5255,3871,3873,3872,65535,65535,65535,446,3858.0325,2313,2313,382.2275,8643.726,8480.646,8547.626,2,7,CUTE,2460764.637858796,2,2200,100,988,444,scan_targetID340,CU-LASP,32768,2,0,-6.53540000000001,0,0,True,5,30,30,30,50,102,0,0,256,100,415,340,5808,-5.028700000000015,4,CUTE CubeSat,0,0,0.13542839884758,-0.1876528263092041,0.8106470108032227,0.5378663539886475,1733.88818359375,-6513.40234375,1041.126953125,-1.745694160461426,0.7480084896087646,7.487285614013672,5.67843817407265e-05,-7.9695200838614e-06,1.25499245768878e-05,796619948
