wave,flux,err
2.489908e+03,1.159840e-02,2.413804e-03
2.490367e+03,3.374474e-01,2.812628e-03
2.490826e+03,4.240470e-01,2.904725e-03
2.491285e+03,1.620273e-01,2.661602e-03
2.491744e+03,3.651771e-01,2.824795e-03
2.492202e+03,5.548157e-01,3.022495e-03
2.492661e+03,1.200487e+00,3.493572e-03
2.493120e+03,1.241999e-01,2.558163e-03
2.493579e+03,2.193992e-01,2.657007e-03
2.494037e+03,1.008140e-01,2.555972e-03
2.494496e+03,2.726875e-01,2.767120e-03
2.494954e+03,1.453175e-01,2.560685e-03
2.495413e+03,3.665271e-01,2.768245e-03
2.495871e+03,4.698914e-01,2.863319e-03
2.496329e+03,4.068575e-01,2.777008e-03
2.496788e+03,1.532102e-01,2.571235e-03
2.497246e+03,1.778034e-01,2.547968e-03
2.497704e+03,5.336298e-01,2.946988e-03
2.498162e+03,3.711445e-01,2.748484e-03
2.498620e+03,5.974455e-01,2.946567e-03
2.499078e+03,8.512387e-02,2.436444e-03
2.499536e+03,1.679025e-01,2.524327e-03
2.499994e+03,1.247515e-01,2.480729e-03
2.500452e+03,1.325897e-01,2.475550e-03
2.500910e+03,1.115860e-01,2.446140e-03
2.501368e+03,2.189123e-01,2.540077e-03
2.501825e+03,5.144458e-01,2.814446e-03
2.502283e+03,1.221705e-01,2.456692e-03
2.502741e+03,2.656566e-01,2.637007e-03
2.503198e+03,2.453172e-01,2.577189e-03
2.503656e+03,1.233799e-01,2.451980e-03
2.504113e+03,1.322219e-01,2.587024e-03
2.504571e+03,4.863662e-01,2.887124e-03
2.505028e+03,2.367748e-01,2.634250e-03
2.505485e+03,5.845660e-01,2.941801e-03
2.505942e+03,1.734579e-01,2.571089e-03
2.506400e+03,1.401893e-01,2.525689e-03
2.506857e+03,2.184935e-01,2.582544e-03
2.507314e+03,4.188378e-01,2.781921e-03
2.507771e+03,1.672828e-01,2.568351e-03
2.508228e+03,5.190386e-01,2.846635e-03
2.508685e+03,1.466967e-01,2.437497e-03
