wave,flux,err
2.489908e+03,1.083721e-02,2.409398e-03
2.490367e+03,2.402111e-01,2.731031e-03
2.490826e+03,4.223815e-01,2.897136e-03
2.491285e+03,1.492912e-01,2.652123e-03
2.491744e+03,3.558260e-01,2.817251e-03
2.492202e+03,1.216067e+00,3.532065e-03
2.492661e+03,1.252236e+00,3.538398e-03
2.493120e+03,1.139969e-01,2.552266e-03
2.493579e+03,4.824667e-01,2.903139e-03
2.494037e+03,8.303577e-02,2.536207e-03
2.494496e+03,3.027593e-01,2.789587e-03
2.494954e+03,4.426439e-01,2.845786e-03
2.495413e+03,3.442624e-01,2.758330e-03
2.495871e+03,4.040265e-01,2.787499e-03
2.496329e+03,4.123755e-01,2.765509e-03
2.496788e+03,1.498300e-01,2.572002e-03
2.497246e+03,2.081254e-01,2.543797e-03
2.497704e+03,6.433265e-01,2.988142e-03
2.498162e+03,4.529548e-01,2.810167e-03
2.498620e+03,6.603147e-01,2.986846e-03
2.499078e+03,1.353899e-01,2.521479e-03
2.499536e+03,2.200266e-01,2.665454e-03
2.499994e+03,2.724802e-01,2.708846e-03
2.500452e+03,1.792792e-01,2.615235e-03
2.500910e+03,1.719402e-01,2.584129e-03
2.501368e+03,2.237071e-01,2.631457e-03
2.501825e+03,8.265976e-01,3.145808e-03
2.502283e+03,1.714584e-01,2.582377e-03
2.502741e+03,3.511445e-01,2.787450e-03
2.503198e+03,2.644400e-01,2.689357e-03
2.503656e+03,1.662333e-01,2.470637e-03
2.504113e+03,1.605711e-01,2.492503e-03
2.504571e+03,3.668361e-01,2.702799e-03
2.505028e+03,3.045822e-01,2.587690e-03
2.505485e+03,8.407898e-01,3.051046e-03
2.505942e+03,1.575430e-01,2.484303e-03
2.506400e+03,1.245184e-01,2.423020e-03
2.506857e+03,3.335792e-01,2.590135e-03
2.507314e+03,2.337632e-01,2.561916e-03
2.507771e+03,1.273234e-01,2.460653e-03
2.508228e+03,1.966420e-01,2.466802e-03
2.508685e+03,1.733470e-01,2.462928e-03
2.509141e+03,4.738167e-01,2.775730e-03
2.509598e+03,3.335840e-01,2.601200e-03
2.510055e+03,4.472837e-01,2.763652e-03
2.510512e+03,9.094849e-01,3.084779e-03
2.510968e+03,4.132281e-01,2.682091e-03
2.511425e+03,5.828688e-01,2.815527e-03
2.511881e+03,2.730246e-01,2.567663e-03
2.512338e+03,1.178082e-01,2.394799e-03
2.512794e+03,4.482261e-01,2.672141e-03
2.513251e+03,1.575535e-01,2.460902e-03
2.513707e+03,6.466354e-01,2.888563e-03
2.514163e+03,2.896420e-01,2.520159e-03
2.514619e+03,4.459307e-01,2.665193e-03
2.515076e+03,1.858036e-01,2.443784e-03
2.515532e+03,1.258331e-01,2.448672e-03
2.515988e+03,5.531395e-01,2.776556e-03
2.516444e+03,1.424024e-01,2.348517e-03
2.516900e+03,2.466523e-01,2.484305e-03
2.517356e+03,1.779714e-01,2.422990e-03
2.517811e+03,2.241721e-01,2.507145e-03
2.518267e+03,5.108559e-01,2.749956e-03
2.518723e+03,1.158590e-01,2.374487e-03
2.519179e+03,1.033630e-01,2.352654e-03
2.519634e+03,1.539306e-01,2.427323e-03
2.520090e+03,1.258219e+00,3.324953e-03
2.520545e+03,7.380035e-02,2.329240e-03
2.521001e+03,7.595255e-02,2.346477e-03
2.521456e+03,4.392328e-01,2.655832e-03
2.521911e+03,1.459367e-01,2.390247e-03
2.522367e+03,5.405743e-01,2.743441e-03
2.522822e+03,1.041605e-01,2.329784e-03
2.523277e+03,7.846505e-02,2.340469e-03
2.523732e+03,1.658594e-01,2.450061e-03
2.524187e+03,1.091716e-01,2.353072e-03
2.524642e+03,6.948629e-01,2.884229e-03
2.525097e+03,9.859462e-02,2.305148e-03
2.525552e+03,1.106800e-01,2.359464e-03
2.526007e+03,1.393332e-01,2.419145e-03
2.526462e+03,9.737064e-02,2.328931e-03
2.526917e+03,3.734904e-01,2.596398e-03
2.527371e+03,6.659351e-01,2.827234e-03
2.527826e+03,1.845633e-01,2.435906e-03
2.528281e+03,6.425839e-01,2.822425e-03
2.528735e+03,3.113142e-01,2.601974e-03
2.529190e+03,3.671535e-01,2.677044e-03
2.529644e+03,2.636686e-01,2.601514e-03
2.530098e+03,5.345054e-01,2.830988e-03
2.530553e+03,1.650034e-01,2.488363e-03
2.531007e+03,1.439771e-01,2.481274e-03
2.531461e+03,1.353114e-01,2.475093e-03
2.531915e+03,1.990089e-01,2.524684e-03
2.532370e+03,7.027088e-01,2.957506e-03
2.532824e+03,5.527242e-01,2.816961e-03
2.533278e+03,4.682806e-01,2.775262e-03
2.533732e+03,8.483832e-02,2.414244e-03
2.534185e+03,8.784712e-02,2.428418e-03
2.534639e+03,1.826811e-01,2.527079e-03
2.535093e+03,3.384687e-01,2.676392e-03
2.535547e+03,1.503053e-01,2.534560e-03
2.536000e+03,1.542109e-01,2.414189e-03
2.536454e+03,1.069597e-01,2.375175e-03
2.536908e+03,1.369802e-01,2.404784e-03
2.537361e+03,4.105912e-01,2.669924e-03
2.537815e+03,3.270504e-01,2.581805e-03
2.538268e+03,1.382279e-01,2.395810e-03
2.538721e+03,1.905734e-01,2.435507e-03
2.539175e+03,3.579443e-01,2.580259e-03
2.539628e+03,1.050312e-01,2.377407e-03
2.540081e+03,1.041828e-01,2.387539e-03
2.540534e+03,1.275688e-01,2.379009e-03
2.540987e+03,1.974990e-01,2.440642e-03
2.541440e+03,1.123500e-01,2.378718e-03
2.541893e+03,1.681899e-01,2.459343e-03
2.542346e+03,5.056111e-01,2.724359e-03
2.542799e+03,1.591659e-01,2.422640e-03
2.543252e+03,3.124667e-01,2.570975e-03
2.543705e+03,1.590574e-01,2.401709e-03
2.544158e+03,8.616171e-01,3.018808e-03
2.544610e+03,2.173617e-01,2.449123e-03
2.545063e+03,1.031364e+00,3.154363e-03
2.545515e+03,1.326968e-01,2.395651e-03
2.545968e+03,2.440550e-01,2.502825e-03
2.546420e+03,5.979155e-01,2.819551e-03
2.546873e+03,7.637877e-01,2.944431e-03
2.547325e+03,1.347341e-01,2.369980e-03
2.547777e+03,7.727402e-01,2.949373e-03
2.548230e+03,1.312963e-01,2.362988e-03
2.548682e+03,1.245046e-01,2.400390e-03
2.549134e+03,2.419638e-01,2.500626e-03
2.549586e+03,2.669631e-01,2.539790e-03
2.550038e+03,4.132494e-01,2.668590e-03
2.550490e+03,8.686053e-01,3.043024e-03
2.550942e+03,2.370386e-01,2.496637e-03
2.551394e+03,1.115327e-01,2.483261e-03
2.551845e+03,1.944551e-01,2.532902e-03
2.552297e+03,3.456727e-01,2.679313e-03
2.552749e+03,4.664833e-01,2.787138e-03
2.553201e+03,1.585058e-01,2.531005e-03
2.553652e+03,7.801183e-01,2.976354e-03
2.554104e+03,4.251502e-01,2.754391e-03
2.554555e+03,1.755945e-01,2.450576e-03
2.555007e+03,3.131908e-01,2.589049e-03
2.555458e+03,2.698167e-01,2.552925e-03
2.555909e+03,4.737975e-01,2.737146e-03
2.556361e+03,2.290473e-01,2.515043e-03
2.556812e+03,6.459362e-01,2.879356e-03
2.557263e+03,2.113917e-01,2.521336e-03
2.557714e+03,7.473906e-01,3.034667e-03
2.558165e+03,7.921512e-01,3.054254e-03
2.558616e+03,9.256065e-01,3.194489e-03
2.559067e+03,8.308830e-01,3.122914e-03
2.559518e+03,2.492069e-01,2.644411e-03
2.559969e+03,1.805457e-01,2.579819e-03
2.560420e+03,4.436793e-01,2.798150e-03
