wave,flux,err
2.489908e+03,1.004463e-02,2.416589e-03
2.490367e+03,3.507008e-01,2.850773e-03
2.490826e+03,4.330749e-01,2.926109e-03
2.491285e+03,1.688101e-01,2.679732e-03
2.491744e+03,3.882806e-01,2.860907e-03
2.492202e+03,5.043597e-01,2.990963e-03
2.492661e+03,7.666139e-01,3.179887e-03
2.493120e+03,1.338759e-01,2.572282e-03
2.493579e+03,2.301603e-01,2.690502e-03
2.494037e+03,5.662405e-01,2.989332e-03
2.494496e+03,4.027871e-01,2.876901e-03
2.494954e+03,1.467115e-01,2.575482e-03
2.495413e+03,5.276161e-01,2.942075e-03
2.495871e+03,4.969488e-01,2.917295e-03
2.496329e+03,3.588909e-01,2.742007e-03
2.496788e+03,1.632986e-01,2.613374e-03
2.497246e+03,1.829858e-01,2.568340e-03
2.497704e+03,6.138642e-01,3.008755e-03
2.498162e+03,2.744314e-01,2.671927e-03
2.498620e+03,3.665788e-01,2.780490e-03
2.499078e+03,8.466096e-02,2.450437e-03
2.499536e+03,1.817417e-01,2.552241e-03
2.499994e+03,1.298998e-01,2.488547e-03
2.500452e+03,1.350851e-01,2.501983e-03
2.500910e+03,1.132824e-01,2.462956e-03
2.501368e+03,8.627687e-01,3.102158e-03
2.501825e+03,6.282040e-01,3.001963e-03
2.502283e+03,1.152896e-01,2.557273e-03
2.502741e+03,3.192833e-01,2.785291e-03
2.503198e+03,2.508529e-01,2.690677e-03
2.503656e+03,1.051477e-01,2.555392e-03
2.504113e+03,1.790515e-01,2.647093e-03
2.504571e+03,5.177222e-01,2.929687e-03
2.505028e+03,2.505338e-01,2.658187e-03
2.505485e+03,1.620054e-01,2.558810e-03
2.505942e+03,1.719877e-01,2.583250e-03
2.506400e+03,1.411941e-01,2.441988e-03
2.506857e+03,1.604027e-01,2.454242e-03
2.507314e+03,4.396038e-01,2.730358e-03
2.507771e+03,1.829826e-01,2.505624e-03
2.508228e+03,5.463941e-01,2.800654e-03
2.508685e+03,1.420308e-01,2.444264e-03
2.509141e+03,8.523212e-01,3.092391e-03
2.509598e+03,2.152966e-01,2.496960e-03
2.510055e+03,8.558099e-01,3.099407e-03
2.510512e+03,8.620173e-01,3.052021e-03
2.510968e+03,8.112356e-01,3.015010e-03
2.511425e+03,6.185104e-01,2.855417e-03
2.511881e+03,1.595555e-01,2.471052e-03
2.512338e+03,7.577237e-01,2.966093e-03
2.512794e+03,3.344831e-01,2.568598e-03
2.513251e+03,2.170271e-01,2.538832e-03
2.513707e+03,6.858454e-01,2.933247e-03
2.514163e+03,3.080362e-01,2.550665e-03
2.514619e+03,3.540452e-01,2.604463e-03
2.515076e+03,1.862794e-01,2.476547e-03
2.515532e+03,1.532988e-01,2.507934e-03
2.515988e+03,6.601989e-01,2.914756e-03
2.516444e+03,1.340270e-01,2.375764e-03
2.516900e+03,3.791111e-01,2.657597e-03
2.517356e+03,1.070411e-01,2.399982e-03
2.517811e+03,2.462251e-01,2.531323e-03
2.518267e+03,5.592285e-01,2.787214e-03
2.518723e+03,3.089388e-01,2.552160e-03
2.519179e+03,2.227149e-01,2.477333e-03
2.519634e+03,4.334388e-01,2.679359e-03
2.520090e+03,1.118264e+00,3.221597e-03
2.520545e+03,1.371463e-01,2.373259e-03
2.521001e+03,1.012794e-01,2.393516e-03
2.521456e+03,5.423065e-01,2.776029e-03
2.521911e+03,1.735326e-01,2.440439e-03
2.522367e+03,4.383261e-01,2.667256e-03
2.522822e+03,1.086011e-01,2.354965e-03
2.523277e+03,1.140297e-01,2.369496e-03
2.523732e+03,1.275054e-01,2.431460e-03
2.524187e+03,1.093317e-01,2.383812e-03
2.524642e+03,3.516697e-01,2.631243e-03
2.525097e+03,9.970117e-02,2.307242e-03
2.525552e+03,7.666099e-02,2.349983e-03
2.526007e+03,2.168681e-01,2.536513e-03
2.526462e+03,8.989505e-02,2.344765e-03
2.526917e+03,3.656801e-01,2.598358e-03
2.527371e+03,8.363453e-01,2.969153e-03
2.527826e+03,2.521418e-01,2.512572e-03
2.528281e+03,4.817151e-01,2.726642e-03
2.528735e+03,1.043750e-01,2.375376e-03
2.529190e+03,3.884676e-01,2.664661e-03
2.529644e+03,4.066424e-01,2.661503e-03
2.530098e+03,5.738589e-01,2.812281e-03
2.530553e+03,2.397173e-01,2.476035e-03
2.531007e+03,4.585227e-01,2.771929e-03
2.531461e+03,1.481043e-01,2.501883e-03
2.531915e+03,1.711728e-01,2.504833e-03
2.532370e+03,7.187081e-01,2.994641e-03
2.532824e+03,7.073318e-01,2.959366e-03
2.533278e+03,3.150827e-01,2.687482e-03
2.533732e+03,7.886419e-02,2.425074e-03
2.534185e+03,9.860462e-02,2.441487e-03
2.534639e+03,1.769762e-01,2.545464e-03
2.535093e+03,3.518093e-01,2.710408e-03
2.535547e+03,1.380995e-01,2.539928e-03
2.536000e+03,5.630496e-01,2.880794e-03
2.536454e+03,1.867093e-01,2.557042e-03
2.536908e+03,2.567696e-01,2.616000e-03
2.537361e+03,4.129210e-01,2.788572e-03
2.537815e+03,1.025029e-01,2.482549e-03
2.538268e+03,3.224174e-01,2.682030e-03
2.538721e+03,9.734971e-02,2.361241e-03
2.539175e+03,7.672588e-02,2.343481e-03
2.539628e+03,8.275588e-02,2.358819e-03
2.540081e+03,6.537032e-02,2.398867e-03
2.540534e+03,1.114411e-01,2.379357e-03
2.540987e+03,1.842140e-01,2.466475e-03
2.541440e+03,2.327652e-01,2.507822e-03
2.541893e+03,1.349062e-01,2.443544e-03
2.542346e+03,2.313290e-01,2.505639e-03
2.542799e+03,1.555063e-01,2.437920e-03
2.543252e+03,1.525432e-01,2.449588e-03
2.543705e+03,1.569504e-01,2.416034e-03
2.544158e+03,5.570735e-01,2.783475e-03
2.544610e+03,1.946750e-01,2.469442e-03
2.545063e+03,9.048619e-01,3.098822e-03
2.545515e+03,1.166432e-01,2.432254e-03
2.545968e+03,3.512842e-01,2.654760e-03
2.546420e+03,5.505005e-01,2.832515e-03
2.546873e+03,8.542005e-01,3.059450e-03
2.547325e+03,5.598812e-01,2.770428e-03
2.547777e+03,1.145571e+00,3.252068e-03
2.548230e+03,5.452089e-01,2.761570e-03
2.548682e+03,1.309316e-01,2.412546e-03
2.549134e+03,1.944297e-01,2.504905e-03
2.549586e+03,1.170080e-01,2.423541e-03
2.550038e+03,6.045714e-01,2.850708e-03
2.550490e+03,6.060968e-01,2.825368e-03
2.550942e+03,1.945832e-01,2.457668e-03
2.551394e+03,2.160684e-01,2.580968e-03
2.551845e+03,2.023260e-01,2.527953e-03
2.552297e+03,5.337746e-01,2.858017e-03
2.552749e+03,3.045485e-01,2.685801e-03
2.553201e+03,1.264921e-01,2.574517e-03
2.553652e+03,7.626097e-01,2.986374e-03
2.554104e+03,3.398176e-01,2.692327e-03
2.554555e+03,1.672914e-01,2.456498e-03
2.555007e+03,3.604965e-01,2.660690e-03
2.555458e+03,5.740068e-01,2.848852e-03
2.555909e+03,5.247279e-01,2.801986e-03
2.556361e+03,1.977971e-01,2.513995e-03
2.556812e+03,6.101721e-01,2.867533e-03
2.557263e+03,1.274052e-01,2.501345e-03
2.557714e+03,7.270133e-01,2.967617e-03
2.558165e+03,6.890140e-01,2.921661e-03
2.558616e+03,9.766897e-01,3.179466e-03
2.559067e+03,1.190802e-01,2.486972e-03
2.559518e+03,1.291405e-01,2.459227e-03
2.559969e+03,3.572111e-01,2.749544e-03
2.560420e+03,4.582617e-01,2.842031e-03
2.560870e+03,6.610698e-01,3.000183e-03
2.561321e+03,3.541386e-01,2.790601e-03
2.561772e+03,2.725955e-01,2.681133e-03
2.562222e+03,1.504217e-01,2.563887e-03
2.562673e+03,1.492769e-01,2.553907e-03
2.563123e+03,3.725997e-01,2.736363e-03
2.563574e+03,1.948167e-01,2.591146e-03
2.564024e+03,1.864690e-01,2.618558e-03
2.564474e+03,3.864031e-01,2.812118e-03
2.564924e+03,2.946942e-01,2.670172e-03
2.565375e+03,3.682016e-01,2.774421e-03
2.565825e+03,4.390870e-01,2.839086e-03
2.566275e+03,2.142010e-01,2.652546e-03
2.566725e+03,3.968718e-01,2.835647e-03
2.567175e+03,3.951259e-01,2.781896e-03
2.567625e+03,2.185419e-01,2.669099e-03
2.568075e+03,5.486423e-01,2.979425e-03
2.568524e+03,3.666923e-01,2.820841e-03
2.568974e+03,2.770072e-01,2.705444e-03
2.569424e+03,1.755956e+00,3.809205e-03
2.569874e+03,2.708234e-01,2.696559e-03
2.570323e+03,8.188564e-01,3.120579e-03
2.570773e+03,1.754776e-01,2.525155e-03
2.571222e+03,1.873685e-01,2.545496e-03
2.571672e+03,1.816337e-01,2.496287e-03
2.572121e+03,2.105397e-01,2.567542e-03
2.572570e+03,1.688743e-01,2.518171e-03
2.573020e+03,1.948727e-01,2.583937e-03
2.573469e+03,6.289373e-01,3.000926e-03
2.573918e+03,4.758338e-01,2.825827e-03
2.574367e+03,2.274763e-01,2.567938e-03
2.574816e+03,8.140002e-01,3.117387e-03
2.575265e+03,2.555251e-01,2.617584e-03
2.575714e+03,2.793398e-01,2.630498e-03
2.576163e+03,5.762702e-01,2.870865e-03
2.576612e+03,3.061266e-01,2.649974e-03
2.577061e+03,2.700745e-01,2.618034e-03
2.577510e+03,3.711849e-01,2.674852e-03
2.577958e+03,3.157303e-01,2.639480e-03
2.578407e+03,5.911200e-01,2.864431e-03
2.578855e+03,3.971099e-01,2.749528e-03
2.579304e+03,7.727825e-01,3.062376e-03
2.579752e+03,2.471536e-01,2.597157e-03
2.580201e+03,2.730552e-01,2.645616e-03
2.580649e+03,4.589860e-01,2.764417e-03
2.581098e+03,3.003608e-01,2.693501e-03
2.581546e+03,8.059929e-01,3.089681e-03
2.581994e+03,7.752546e-01,3.069329e-03
2.582442e+03,6.065363e-01,2.989203e-03
2.582890e+03,7.645293e-01,3.051451e-03
2.583338e+03,2.465643e-01,2.603095e-03
2.583786e+03,5.371783e-01,2.910098e-03
2.584234e+03,6.749201e-01,3.009606e-03
2.584682e+03,2.357963e-01,2.668239e-03
2.585130e+03,1.297855e+00,3.521515e-03
2.585578e+03,4.254458e-01,2.806951e-03
2.586025e+03,5.188791e-01,2.916638e-03
2.586473e+03,2.823923e-01,2.699051e-03
2.586921e+03,6.940538e-01,3.088953e-03
2.587368e+03,7.715126e-01,3.103142e-03
2.587816e+03,3.196149e-01,2.706162e-03
2.588263e+03,5.656631e-01,2.905300e-03
2.588711e+03,2.564642e-01,2.744228e-03
2.589158e+03,8.265197e-01,3.231248e-03
2.589605e+03,6.579001e-01,3.073437e-03
2.590053e+03,4.482082e-01,2.926661e-03
2.590500e+03,2.981817e-01,2.797132e-03
2.590947e+03,8.828002e-01,3.285346e-03
2.591394e+03,2.844030e-01,2.856284e-03
2.591841e+03,5.429140e-01,2.996180e-03
2.592288e+03,8.480407e-01,3.236318e-03
2.592735e+03,1.043188e+00,3.387766e-03
2.593182e+03,3.969615e-01,2.893302e-03
2.593629e+03,3.128579e-01,2.850020e-03
2.594075e+03,4.871661e-01,2.974531e-03
2.594522e+03,2.992676e-01,2.737992e-03
2.594969e+03,6.190921e-01,3.062259e-03
2.595415e+03,8.833080e-01,3.290583e-03
