wave,flux,err
2.489908e+03,9.228500e-03,2.507887e-03
2.490367e+03,2.303491e-01,2.817234e-03
2.490826e+03,4.016873e-01,2.971878e-03
2.491285e+03,1.463067e-01,2.742914e-03
2.491744e+03,3.461352e-01,2.900943e-03
2.492202e+03,1.251545e+00,3.644307e-03
2.492661e+03,1.233911e+00,3.595343e-03
2.493120e+03,1.079790e-01,2.651066e-03
2.493579e+03,5.140345e-01,3.011515e-03
2.494037e+03,8.302818e-02,2.646677e-03
2.494496e+03,2.994331e-01,2.888707e-03
2.494954e+03,4.187948e-01,2.906335e-03
2.495413e+03,3.607131e-01,2.958648e-03
2.495871e+03,5.027303e-01,3.054348e-03
2.496329e+03,4.215521e-01,2.952730e-03
2.496788e+03,1.812493e-01,2.784769e-03
2.497246e+03,2.278524e-01,2.749031e-03
2.497704e+03,6.409422e-01,3.158173e-03
2.498162e+03,4.511972e-01,2.989569e-03
2.498620e+03,6.398444e-01,3.152739e-03
2.499078e+03,1.440897e-01,2.721445e-03
2.499536e+03,2.184947e-01,2.759324e-03
2.499994e+03,2.887588e-01,2.788467e-03
2.500452e+03,2.008692e-01,2.714226e-03
2.500910e+03,1.689261e-01,2.690965e-03
2.501368e+03,3.297379e-01,2.815077e-03
2.501825e+03,7.996424e-01,3.208956e-03
2.502283e+03,1.570092e-01,2.675540e-03
2.502741e+03,3.391207e-01,2.869850e-03
2.503198e+03,2.612541e-01,2.750088e-03
2.503656e+03,1.506489e-01,2.613965e-03
2.504113e+03,1.469387e-01,2.674684e-03
2.504571e+03,4.913711e-01,2.987520e-03
2.505028e+03,2.954548e-01,2.759686e-03
2.505485e+03,5.899624e-01,3.019569e-03
2.505942e+03,1.564154e-01,2.661984e-03
2.506400e+03,1.270340e-01,2.591483e-03
2.506857e+03,3.165498e-01,2.751978e-03
2.507314e+03,2.183415e-01,2.737398e-03
2.507771e+03,1.245908e-01,2.633736e-03
2.508228e+03,3.367655e-01,2.763709e-03
2.508685e+03,1.284579e-01,2.594575e-03
2.509141e+03,7.551067e-01,3.147337e-03
2.509598e+03,2.361580e-01,2.681387e-03
2.510055e+03,6.105276e-01,3.054469e-03
2.510512e+03,8.205069e-01,3.154352e-03
2.510968e+03,7.038752e-01,3.075315e-03
2.511425e+03,6.021779e-01,2.990296e-03
2.511881e+03,2.771024e-01,2.743517e-03
2.512338e+03,6.130943e-01,2.915985e-03
2.512794e+03,4.398449e-01,2.745017e-03
2.513251e+03,1.567538e-01,2.553089e-03
2.513707e+03,6.665909e-01,2.981532e-03
2.514163e+03,2.790790e-01,2.593197e-03
2.514619e+03,3.263522e-01,2.651330e-03
2.515076e+03,1.696215e-01,2.526937e-03
2.515532e+03,1.194701e-01,2.565829e-03
2.515988e+03,5.296086e-01,2.868237e-03
2.516444e+03,1.296961e-01,2.455632e-03
2.516900e+03,2.374847e-01,2.592894e-03
2.517356e+03,1.600975e-01,2.522955e-03
2.517811e+03,1.917379e-01,2.619025e-03
2.518267e+03,4.875483e-01,2.815932e-03
2.518723e+03,2.091988e-01,2.546772e-03
2.519179e+03,9.619802e-02,2.444321e-03
2.519634e+03,1.426215e-01,2.503207e-03
2.520090e+03,1.328231e+00,3.445692e-03
2.520545e+03,6.224554e-02,2.427443e-03
2.521001e+03,7.298603e-02,2.440283e-03
2.521456e+03,4.389195e-01,2.747016e-03
2.521911e+03,1.525224e-01,2.473744e-03
2.522367e+03,2.684947e-01,2.594693e-03
2.522822e+03,9.987989e-02,2.422137e-03
2.523277e+03,7.904271e-02,2.445486e-03
2.523732e+03,1.192166e-01,2.504361e-03
2.524187e+03,9.789048e-02,2.452414e-03
2.524642e+03,6.868806e-01,3.032753e-03
2.525097e+03,9.494786e-02,2.474952e-03
2.525552e+03,1.014236e-01,2.540231e-03
2.526007e+03,1.196015e-01,2.608495e-03
2.526462e+03,8.819668e-02,2.508405e-03
2.526917e+03,3.626659e-01,2.749343e-03
2.527371e+03,5.947371e-01,2.916953e-03
2.527826e+03,1.802047e-01,2.607620e-03
2.528281e+03,6.657651e-01,2.996398e-03
2.528735e+03,2.994818e-01,2.688503e-03
2.529190e+03,3.509728e-01,2.751607e-03
2.529644e+03,2.526337e-01,2.683613e-03
2.530098e+03,5.154627e-01,2.894084e-03
2.530553e+03,1.655958e-01,2.573433e-03
2.531007e+03,1.460194e-01,2.566276e-03
2.531461e+03,1.350186e-01,2.574397e-03
2.531915e+03,1.928866e-01,2.588518e-03
2.532370e+03,6.902734e-01,3.002288e-03
2.532824e+03,5.394769e-01,2.866306e-03
2.533278e+03,3.161084e-01,2.716565e-03
2.533732e+03,9.126610e-02,2.483908e-03
2.534185e+03,9.121887e-02,2.495027e-03
2.534639e+03,1.831000e-01,2.603382e-03
2.535093e+03,3.396770e-01,2.739532e-03
2.535547e+03,1.422566e-01,2.606502e-03
2.536000e+03,1.513454e-01,2.572843e-03
2.536454e+03,2.070539e-01,2.653641e-03
2.536908e+03,2.716035e-01,2.712347e-03
2.537361e+03,3.865655e-01,2.844470e-03
2.537815e+03,3.399569e-01,2.761730e-03
2.538268e+03,3.485632e-01,2.770016e-03
2.538721e+03,1.851795e-01,2.601052e-03
2.539175e+03,3.429748e-01,2.731294e-03
2.539628e+03,1.040286e-01,2.551594e-03
2.540081e+03,1.008859e-01,2.575622e-03
2.540534e+03,1.289023e-01,2.562729e-03
2.540987e+03,1.930192e-01,2.619008e-03
2.541440e+03,1.134179e-01,2.559800e-03
2.541893e+03,1.260914e-01,2.610303e-03
2.542346e+03,5.003149e-01,2.886111e-03
2.542799e+03,1.632619e-01,2.601263e-03
2.543252e+03,4.183828e-01,2.830295e-03
2.543705e+03,1.382406e-01,2.567826e-03
2.544158e+03,8.423376e-01,3.151185e-03
2.544610e+03,2.239172e-01,2.567487e-03
2.545063e+03,1.202521e+00,3.376596e-03
2.545515e+03,1.218790e-01,2.522682e-03
2.545968e+03,2.388300e-01,2.607457e-03
2.546420e+03,5.556793e-01,2.889493e-03
2.546873e+03,7.573953e-01,3.038860e-03
2.547325e+03,1.331971e-01,2.490323e-03
2.547777e+03,8.301516e-01,3.093704e-03
2.548230e+03,5.562064e-01,2.858851e-03
2.548682e+03,1.094514e-01,2.518071e-03
2.549134e+03,1.954162e-01,2.580788e-03
2.549586e+03,2.537871e-01,2.648815e-03
2.550038e+03,4.041104e-01,2.774985e-03
2.550490e+03,8.534134e-01,3.113676e-03
2.550942e+03,1.868621e-01,2.555162e-03
2.551394e+03,1.289364e-01,2.605436e-03
2.551845e+03,1.827696e-01,2.628536e-03
2.552297e+03,3.439111e-01,2.789408e-03
2.552749e+03,4.916788e-01,2.888712e-03
2.553201e+03,1.540308e-01,2.643992e-03
2.553652e+03,8.921737e-01,3.217243e-03
2.554104e+03,5.332187e-01,3.012851e-03
2.554555e+03,1.888696e-01,2.634910e-03
2.555007e+03,3.197326e-01,2.770063e-03
2.555458e+03,2.686943e-01,2.736620e-03
2.555909e+03,4.834380e-01,2.888252e-03
2.556361e+03,2.444237e-01,2.694577e-03
2.556812e+03,5.660711e-01,2.969375e-03
2.557263e+03,2.075951e-01,2.701095e-03
2.557714e+03,7.292964e-01,3.107196e-03
2.558165e+03,7.778839e-01,3.128462e-03
2.558616e+03,9.100359e-01,3.261585e-03
2.559067e+03,5.296206e-01,2.990165e-03
2.559518e+03,2.069370e-01,2.699089e-03
2.559969e+03,1.744757e-01,2.667836e-03
2.560420e+03,4.396751e-01,2.877935e-03
2.560870e+03,6.378559e-01,3.013685e-03
2.561321e+03,4.478270e-01,2.910058e-03
2.561772e+03,2.882754e-01,2.734281e-03
2.562222e+03,1.839235e-01,2.639788e-03
2.562673e+03,1.771866e-01,2.630543e-03
2.563123e+03,3.846216e-01,2.798168e-03
2.563574e+03,1.895083e-01,2.636630e-03
2.564024e+03,1.971714e-01,2.653675e-03
2.564474e+03,3.615526e-01,2.844892e-03
2.564924e+03,2.775909e-01,2.714299e-03
2.565375e+03,1.707522e-01,2.644665e-03
2.565825e+03,2.572150e-01,2.721202e-03
2.566275e+03,2.122719e-01,2.694451e-03
2.566725e+03,4.539742e-01,2.929497e-03
2.567175e+03,3.534127e-01,2.801438e-03
2.567625e+03,4.092191e-01,2.890925e-03
2.568075e+03,5.840604e-01,3.072727e-03
2.568524e+03,3.534048e-01,2.867731e-03
2.568974e+03,3.222507e-01,2.800964e-03
2.569424e+03,1.273756e+00,3.552316e-03
2.569874e+03,2.458856e-01,2.754813e-03
2.570323e+03,3.219613e-01,2.868600e-03
2.570773e+03,2.157630e-01,2.743345e-03
2.571222e+03,2.516313e-01,2.772228e-03
2.571672e+03,2.555838e-01,2.737476e-03
2.572121e+03,2.930472e-01,2.799535e-03
2.572570e+03,2.532860e-01,2.760489e-03
2.573020e+03,3.688328e-01,2.908438e-03
2.573469e+03,5.540157e-01,3.084924e-03
2.573918e+03,5.290083e-01,3.023879e-03
2.574367e+03,2.608441e-01,2.770500e-03
2.574816e+03,8.164206e-01,3.255499e-03
2.575265e+03,7.793717e-01,3.212300e-03
2.575714e+03,3.019703e-01,2.811938e-03
2.576163e+03,8.458152e-01,3.183516e-03
2.576612e+03,4.136309e-01,2.835417e-03
2.577061e+03,2.827768e-01,2.719028e-03
2.577510e+03,3.599978e-01,2.754687e-03
2.577958e+03,2.656231e-01,2.697344e-03
2.578407e+03,2.557111e-01,2.667997e-03
2.578855e+03,3.064200e-01,2.780739e-03
2.579304e+03,3.575998e-01,2.810330e-03
2.579752e+03,2.358663e-01,2.684355e-03
2.580201e+03,2.299760e-01,2.724072e-03
2.580649e+03,4.099321e-01,2.818408e-03
2.581098e+03,2.696666e-01,2.762953e-03
2.581546e+03,6.859526e-01,3.097253e-03
