wave,flux,err
2.489908e+03,9.291279e-03,2.504529e-03
2.490367e+03,1.808675e-01,2.747276e-03
2.490826e+03,3.451073e-01,2.897814e-03
2.491285e+03,1.172066e-01,2.688035e-03
2.491744e+03,2.369574e-01,2.773140e-03
2.492202e+03,1.058398e+00,3.490344e-03
2.492661e+03,9.750236e-01,3.379885e-03
2.493120e+03,7.463603e-02,2.593910e-03
2.493579e+03,3.751453e-01,2.878934e-03
2.494037e+03,5.023254e-02,2.674393e-03
2.494496e+03,3.313041e-01,2.961371e-03
2.494954e+03,3.903190e-01,2.949812e-03
2.495413e+03,2.804202e-01,2.862784e-03
2.495871e+03,3.672784e-01,2.928749e-03
2.496329e+03,3.552397e-01,2.878326e-03
2.496788e+03,1.190807e-01,2.700299e-03
2.497246e+03,1.437321e-01,2.679839e-03
2.497704e+03,5.393090e-01,3.041923e-03
2.498162e+03,2.909885e-01,2.842291e-03
2.498620e+03,5.322854e-01,3.018790e-03
2.499078e+03,8.519735e-02,2.630828e-03
2.499536e+03,1.569734e-01,2.681089e-03
2.499994e+03,1.339585e-01,2.635010e-03
2.500452e+03,1.320498e-01,2.634755e-03
2.500910e+03,1.070504e-01,2.600489e-03
2.501368e+03,1.580690e-01,2.619545e-03
2.501825e+03,5.344048e-01,2.942648e-03
2.502283e+03,1.009634e-01,2.566423e-03
2.502741e+03,3.010274e-01,2.802545e-03
2.503198e+03,1.886551e-01,2.696145e-03
2.503656e+03,9.505314e-02,2.577056e-03
2.504113e+03,9.013268e-02,2.606876e-03
2.504571e+03,4.197319e-01,2.893884e-03
2.505028e+03,1.694255e-01,2.644231e-03
2.505485e+03,5.375711e-01,2.952482e-03
2.505942e+03,1.471091e-01,2.618755e-03
2.506400e+03,7.240356e-02,2.525001e-03
2.506857e+03,1.578337e-01,2.593214e-03
2.507314e+03,1.750257e-01,2.652650e-03
2.507771e+03,8.595164e-02,2.557350e-03
2.508228e+03,2.628652e-01,2.684717e-03
2.508685e+03,8.093492e-02,2.527477e-03
2.509141e+03,5.899070e-01,3.010628e-03
2.509598e+03,1.725990e-01,2.616898e-03
2.510055e+03,7.380981e-01,3.124471e-03
2.510512e+03,6.780899e-01,3.046404e-03
2.510968e+03,6.037834e-01,2.899687e-03
2.511425e+03,5.005800e-01,2.808240e-03
2.511881e+03,2.089957e-01,2.574020e-03
2.512338e+03,5.357708e-01,2.827467e-03
2.512794e+03,3.746133e-01,2.660137e-03
2.513251e+03,8.339910e-02,2.455488e-03
2.513707e+03,5.805378e-01,2.885846e-03
2.514163e+03,2.234692e-01,2.518072e-03
2.514619e+03,2.704691e-01,2.584448e-03
2.515076e+03,1.232511e-01,2.464480e-03
2.515532e+03,8.337596e-02,2.502079e-03
2.515988e+03,4.652918e-01,2.799428e-03
2.516444e+03,8.705084e-02,2.401511e-03
2.516900e+03,1.696529e-01,2.515123e-03
2.517356e+03,5.847234e-02,2.396228e-03
2.517811e+03,1.463690e-01,2.500987e-03
2.518267e+03,4.504807e-01,2.768967e-03
2.518723e+03,2.172932e-01,2.535519e-03
2.519179e+03,5.994081e-02,2.396040e-03
2.519634e+03,8.963663e-02,2.430380e-03
2.520090e+03,1.129501e+00,3.289678e-03
2.520545e+03,5.406175e-02,2.384558e-03
2.521001e+03,4.481110e-02,2.382853e-03
2.521456e+03,4.645974e-01,2.743449e-03
2.521911e+03,1.046890e-01,2.405600e-03
2.522367e+03,2.265833e-01,2.528214e-03
2.522822e+03,6.350551e-02,2.362233e-03
2.523277e+03,5.187852e-02,2.470859e-03
2.523732e+03,1.123615e-01,2.550662e-03
2.524187e+03,6.448551e-02,2.483043e-03
2.524642e+03,6.145242e-01,2.951627e-03
2.525097e+03,5.975389e-02,2.431132e-03
2.525552e+03,6.181597e-02,2.489728e-03
2.526007e+03,9.375881e-02,2.533871e-03
2.526462e+03,6.263767e-02,2.457284e-03
2.526917e+03,3.543335e-01,2.719234e-03
2.527371e+03,5.482881e-01,2.865912e-03
2.527826e+03,1.408941e-01,2.554019e-03
2.528281e+03,3.712196e-01,2.738291e-03
2.528735e+03,2.633576e-01,2.636062e-03
2.529190e+03,3.286557e-01,2.704873e-03
2.529644e+03,2.546818e-01,2.657042e-03
2.530098e+03,3.039097e-01,2.705787e-03
2.530553e+03,1.632472e-01,2.520729e-03
2.531007e+03,1.018560e-01,2.480845e-03
2.531461e+03,1.290021e-01,2.504144e-03
2.531915e+03,7.216339e-02,2.440973e-03
2.532370e+03,5.314098e-01,2.852304e-03
2.532824e+03,4.417510e-01,2.770366e-03
2.533278e+03,2.477359e-01,2.638013e-03
2.533732e+03,4.567144e-02,2.423743e-03
2.534185e+03,4.677175e-02,2.428333e-03
2.534639e+03,6.943585e-02,2.513099e-03
2.535093e+03,3.441402e-01,2.740705e-03
2.535547e+03,1.064007e-01,2.558721e-03
2.536000e+03,1.042330e-01,2.524383e-03
2.536454e+03,1.439855e-01,2.582428e-03
2.536908e+03,2.182339e-01,2.647438e-03
2.537361e+03,3.320915e-01,2.764296e-03
2.537815e+03,2.247785e-01,2.649528e-03
2.538268e+03,2.703430e-01,2.678120e-03
2.538721e+03,1.287255e-01,2.530305e-03
2.539175e+03,1.960407e-01,2.594571e-03
2.539628e+03,5.907128e-02,2.489356e-03
2.540081e+03,4.970641e-02,2.507339e-03
2.540534e+03,8.508798e-02,2.494472e-03
2.540987e+03,1.357363e-01,2.544074e-03
2.541440e+03,6.827975e-02,2.488218e-03
2.541893e+03,8.072438e-02,2.527067e-03
2.542346e+03,3.120515e-01,2.704228e-03
2.542799e+03,1.090500e-01,2.438867e-03
2.543252e+03,4.045377e-01,2.715298e-03
2.543705e+03,9.139230e-02,2.405869e-03
2.544158e+03,7.272743e-01,2.968643e-03
2.544610e+03,1.657010e-01,2.495202e-03
2.545063e+03,1.037458e+00,3.244355e-03
2.545515e+03,7.727930e-02,2.445259e-03
2.545968e+03,1.758613e-01,2.536212e-03
2.546420e+03,5.210201e-01,2.846626e-03
2.546873e+03,1.112442e+00,3.293830e-03
2.547325e+03,9.157700e-02,2.419227e-03
2.547777e+03,8.691086e-01,3.104104e-03
2.548230e+03,4.347660e-01,2.740637e-03
2.548682e+03,8.602742e-02,2.455296e-03
2.549134e+03,1.703079e-01,2.545168e-03
2.549586e+03,1.754481e-01,2.551745e-03
2.550038e+03,4.660168e-01,2.796176e-03
2.550490e+03,9.039038e-01,3.132107e-03
2.550942e+03,1.811227e-01,2.526927e-03
2.551394e+03,9.562787e-02,2.546282e-03
2.551845e+03,1.240864e-01,2.568419e-03
2.552297e+03,3.320837e-01,2.836126e-03
2.552749e+03,3.930987e-01,2.875998e-03
2.553201e+03,7.459681e-02,2.662689e-03
2.553652e+03,6.722040e-01,3.034508e-03
2.554104e+03,4.360813e-01,2.899796e-03
2.554555e+03,1.265357e-01,2.580166e-03
2.555007e+03,2.095728e-01,2.652996e-03
2.555458e+03,1.838226e-01,2.639773e-03
2.555909e+03,4.411392e-01,2.849728e-03
2.556361e+03,1.625109e-01,2.607583e-03
2.556812e+03,5.086153e-01,2.905861e-03
2.557263e+03,1.177574e-01,2.602284e-03
2.557714e+03,6.019894e-01,2.996040e-03
2.558165e+03,6.387974e-01,2.999301e-03
2.558616e+03,7.960509e-01,3.156539e-03
2.559067e+03,9.768766e-02,2.606519e-03
2.559518e+03,1.121256e-01,2.552999e-03
2.559969e+03,1.056226e-01,2.549609e-03
2.560420e+03,3.737799e-01,2.771613e-03
2.560870e+03,5.390929e-01,2.917301e-03
2.561321e+03,3.995210e-01,2.848076e-03
2.561772e+03,2.054409e-01,2.630249e-03
2.562222e+03,1.135124e-01,2.536864e-03
2.562673e+03,1.080355e-01,2.535759e-03
2.563123e+03,2.217060e-01,2.635196e-03
2.563574e+03,1.261524e-01,2.551651e-03
2.564024e+03,1.277820e-01,2.574394e-03
2.564474e+03,2.826704e-01,2.741829e-03
2.564924e+03,2.758949e-01,2.681785e-03
2.565375e+03,2.535327e-01,2.686641e-03
2.565825e+03,1.382763e-01,2.578676e-03
2.566275e+03,1.329732e-01,2.611672e-03
2.566725e+03,4.837172e-01,2.955498e-03
2.567175e+03,2.519580e-01,2.718920e-03
2.567625e+03,1.432963e-01,2.660760e-03
2.568075e+03,4.655503e-01,2.943437e-03
2.568524e+03,2.486140e-01,2.762217e-03
2.568974e+03,2.090589e-01,2.698498e-03
2.569424e+03,1.162621e+00,3.450149e-03
2.569874e+03,1.402489e-01,2.650011e-03
2.570323e+03,6.175935e-01,3.069416e-03
2.570773e+03,1.149336e-01,2.629257e-03
2.571222e+03,1.386697e-01,2.642259e-03
2.571672e+03,1.626930e-01,2.622551e-03
2.572121e+03,2.613185e-01,2.748483e-03
2.572570e+03,1.467945e-01,2.648885e-03
2.573020e+03,2.455154e-01,2.773748e-03
2.573469e+03,3.601026e-01,2.906693e-03
2.573918e+03,4.434514e-01,2.921588e-03
2.574367e+03,1.656804e-01,2.669513e-03
2.574816e+03,6.272795e-01,3.013010e-03
2.575265e+03,6.406987e-01,3.012537e-03
2.575714e+03,1.921835e-01,2.599549e-03
2.576163e+03,7.105643e-01,3.054309e-03
2.576612e+03,2.643499e-01,2.681749e-03
2.577061e+03,1.896270e-01,2.617170e-03
2.577510e+03,2.859321e-01,2.676178e-03
2.577958e+03,1.801590e-01,2.601467e-03
2.578407e+03,1.750466e-01,2.572091e-03
2.578855e+03,2.231014e-01,2.675484e-03
2.579304e+03,2.646830e-01,2.705544e-03
2.579752e+03,1.437420e-01,2.568512e-03
2.580201e+03,1.360984e-01,2.603045e-03
2.580649e+03,2.924070e-01,2.693496e-03
2.581098e+03,1.583259e-01,2.735363e-03
2.581546e+03,4.845408e-01,2.977086e-03
2.581994e+03,3.840392e-01,2.886133e-03
2.582442e+03,2.300112e-01,2.809799e-03
2.582890e+03,7.796409e-01,3.198378e-03
2.583338e+03,1.477118e-01,2.680566e-03
2.583786e+03,1.467155e-01,2.737928e-03
2.584234e+03,5.499128e-01,3.044612e-03
2.584682e+03,1.611794e-01,2.750272e-03
2.585130e+03,6.304036e-01,3.138909e-03
2.585578e+03,3.320794e-01,2.866950e-03
2.586025e+03,5.786927e-01,3.085823e-03
2.586473e+03,2.195283e-01,2.776841e-03
2.586921e+03,5.133822e-01,3.069862e-03
2.587368e+03,2.478968e-01,2.797611e-03
2.587816e+03,6.362797e-01,3.111327e-03
2.588263e+03,5.207583e-01,2.988340e-03
2.588711e+03,1.359624e-01,2.670418e-03
2.589158e+03,5.654048e-01,3.051720e-03
2.589605e+03,4.394647e-01,2.914086e-03
2.590053e+03,2.596952e-01,2.788098e-03
2.590500e+03,1.270692e-01,2.667472e-03
2.590947e+03,6.180815e-01,3.112191e-03
2.591394e+03,3.536333e-01,2.927081e-03
2.591841e+03,2.207122e-01,2.746386e-03
2.592288e+03,6.590931e-01,3.124908e-03
2.592735e+03,1.092392e+00,3.434450e-03
2.593182e+03,2.538351e-01,2.794551e-03
2.593629e+03,2.794034e-01,2.828474e-03
2.594075e+03,5.577369e-01,3.037876e-03
2.594522e+03,2.371042e-01,2.722631e-03
2.594969e+03,8.067146e-01,3.240601e-03
2.595415e+03,7.766659e-01,3.221748e-03
2.595862e+03,1.583951e-01,2.700287e-03
2.596308e+03,3.369396e-01,2.886492e-03
2.596755e+03,4.736688e-01,2.971109e-03
2.597201e+03,2.189869e-01,2.767335e-03
2.597647e+03,1.831333e-01,2.708948e-03
2.598094e+03,4.727853e-01,3.015794e-03
2.598540e+03,1.302299e-01,2.719272e-03
2.598986e+03,2.465539e-01,2.826523e-03
2.599432e+03,1.234712e-01,2.734384e-03
2.599878e+03,4.449704e-01,3.014791e-03
2.600324e+03,1.520891e-01,2.727249e-03
2.600770e+03,5.788407e-01,3.137480e-03
2.601216e+03,3.873504e-01,3.013051e-03
2.601662e+03,3.013782e-01,2.916321e-03
2.602108e+03,1.158852e-01,2.704076e-03
2.602553e+03,1.178102e-01,2.711039e-03
2.602999e+03,2.191888e-01,2.806998e-03
2.603445e+03,2.469042e-01,2.855955e-03
2.603890e+03,1.153420e-01,2.715073e-03
2.604336e+03,1.086555e-01,2.705501e-03
2.604781e+03,9.295890e-02,2.732906e-03
2.605227e+03,6.331536e-01,3.163320e-03
2.605672e+03,5.936727e-01,3.115112e-03
2.606117e+03,7.778065e-01,3.217352e-03
2.606563e+03,1.726948e-01,2.717511e-03
2.607008e+03,7.943928e-01,3.223461e-03
2.607453e+03,3.048735e-01,2.821537e-03
2.607898e+03,2.136297e-01,2.789997e-03
2.608343e+03,6.557764e-01,3.131061e-03
2.608788e+03,2.760015e-01,2.793903e-03
2.609233e+03,3.809573e-01,2.878223e-03
2.609678e+03,1.165034e-01,2.721787e-03
2.610123e+03,1.390944e-01,2.770408e-03
2.610568e+03,3.493116e-01,2.956299e-03
2.611012e+03,9.807409e-02,2.708002e-03
2.611457e+03,2.238471e-01,2.877850e-03
2.611902e+03,1.571217e-01,2.836248e-03
2.612346e+03,1.839326e-01,2.803885e-03
2.612791e+03,8.619411e-02,2.806355e-03
2.613235e+03,1.116927e-01,2.731602e-03
2.613680e+03,4.463996e-01,3.046711e-03
2.614124e+03,2.520595e-01,2.921020e-03
2.614568e+03,1.233065e-01,2.746668e-03
2.615012e+03,2.360640e-01,2.878565e-03
2.615457e+03,4.135911e-01,3.002521e-03
