wave,flux,err
2.489908e+03,9.824900e-03,2.504152e-03
2.490367e+03,1.822506e-01,2.752525e-03
2.490826e+03,3.534114e-01,2.902597e-03
2.491285e+03,1.271599e-01,2.697585e-03
2.491744e+03,2.379921e-01,2.781170e-03
2.492202e+03,1.067730e+00,3.490971e-03
2.492661e+03,9.673209e-01,3.378905e-03
2.493120e+03,6.964909e-02,2.599832e-03
2.493579e+03,3.790875e-01,2.885204e-03
2.494037e+03,5.164327e-02,2.579221e-03
2.494496e+03,3.349705e-01,2.881861e-03
2.494954e+03,3.932201e-01,2.959116e-03
2.495413e+03,2.839733e-01,2.874498e-03
2.495871e+03,3.768043e-01,2.936596e-03
2.496329e+03,3.580472e-01,2.887366e-03
2.496788e+03,1.258262e-01,2.704810e-03
2.497246e+03,1.542379e-01,2.682784e-03
2.497704e+03,5.340445e-01,3.053660e-03
2.498162e+03,2.990676e-01,2.846659e-03
2.498620e+03,5.356148e-01,3.025426e-03
2.499078e+03,8.649790e-02,2.634563e-03
2.499536e+03,1.627935e-01,2.687209e-03
2.499994e+03,1.341925e-01,2.640775e-03
2.500452e+03,1.347859e-01,2.641971e-03
2.500910e+03,1.039344e-01,2.609003e-03
2.501368e+03,1.789628e-01,2.669015e-03
2.501825e+03,5.302941e-01,2.973975e-03
2.502283e+03,1.003195e-01,2.571660e-03
2.502741e+03,3.131884e-01,2.792604e-03
2.503198e+03,1.875739e-01,2.699135e-03
2.503656e+03,9.603885e-02,2.578248e-03
2.504113e+03,9.194984e-02,2.604753e-03
2.504571e+03,4.171363e-01,2.899757e-03
2.505028e+03,1.694685e-01,2.650097e-03
2.505485e+03,5.344191e-01,2.958693e-03
2.505942e+03,1.479441e-01,2.616852e-03
2.506400e+03,6.623928e-02,2.534596e-03
2.506857e+03,1.597764e-01,2.595525e-03
2.507314e+03,1.787780e-01,2.649485e-03
2.507771e+03,8.260869e-02,2.564222e-03
2.508228e+03,2.644672e-01,2.692008e-03
2.508685e+03,7.487418e-02,2.534834e-03
2.509141e+03,6.056002e-01,3.022212e-03
2.509598e+03,1.753965e-01,2.616805e-03
2.510055e+03,7.507161e-01,3.136130e-03
2.510512e+03,6.937902e-01,3.049583e-03
2.510968e+03,6.124326e-01,2.981790e-03
2.511425e+03,4.877377e-01,2.792781e-03
2.511881e+03,2.139735e-01,2.578063e-03
2.512338e+03,5.394519e-01,2.833163e-03
2.512794e+03,3.808114e-01,2.666519e-03
2.513251e+03,8.817579e-02,2.457497e-03
2.513707e+03,5.869583e-01,2.890824e-03
2.514163e+03,2.246600e-01,2.521642e-03
2.514619e+03,2.762933e-01,2.585624e-03
2.515076e+03,1.285751e-01,2.465492e-03
2.515532e+03,8.350881e-02,2.504924e-03
2.515988e+03,4.483164e-01,2.787043e-03
2.516444e+03,9.050856e-02,2.402290e-03
2.516900e+03,1.722084e-01,2.518713e-03
2.517356e+03,5.349612e-02,2.398348e-03
2.517811e+03,1.405924e-01,2.507686e-03
2.518267e+03,4.566877e-01,2.773729e-03
2.518723e+03,2.211696e-01,2.539312e-03
2.519179e+03,6.097932e-02,2.396020e-03
2.519634e+03,9.408223e-02,2.433362e-03
2.520090e+03,1.141567e+00,3.308233e-03
2.520545e+03,5.264090e-02,2.387038e-03
2.521001e+03,4.206046e-02,2.389188e-03
2.521456e+03,4.678698e-01,2.750015e-03
2.521911e+03,1.051207e-01,2.406271e-03
2.522367e+03,2.290127e-01,2.532140e-03
2.522822e+03,6.205778e-02,2.363668e-03
2.523277e+03,4.907371e-02,2.388543e-03
2.523732e+03,1.146860e-01,2.464073e-03
2.524187e+03,6.773554e-02,2.485278e-03
2.524642e+03,6.179900e-01,2.956144e-03
2.525097e+03,5.619761e-02,2.439719e-03
2.525552e+03,7.098884e-02,2.483358e-03
2.526007e+03,9.137847e-02,2.540316e-03
2.526462e+03,6.327804e-02,2.458428e-03
2.526917e+03,3.557257e-01,2.726265e-03
2.527371e+03,5.557790e-01,2.864803e-03
2.527826e+03,1.427601e-01,2.557531e-03
2.528281e+03,3.768878e-01,2.739703e-03
2.528735e+03,2.683092e-01,2.640419e-03
2.529190e+03,3.305990e-01,2.709727e-03
2.529644e+03,2.570783e-01,2.660633e-03
2.530098e+03,3.061115e-01,2.714048e-03
2.530553e+03,1.665993e-01,2.549435e-03
2.531007e+03,1.014657e-01,2.514272e-03
2.531461e+03,1.416695e-01,2.520633e-03
2.531915e+03,6.757516e-02,2.448146e-03
2.532370e+03,5.420737e-01,2.859509e-03
2.532824e+03,4.394280e-01,2.774152e-03
2.533278e+03,2.319389e-01,2.625409e-03
2.533732e+03,4.990777e-02,2.426468e-03
2.534185e+03,4.696721e-02,2.434666e-03
2.534639e+03,7.112566e-02,2.486671e-03
2.535093e+03,3.460680e-01,2.722950e-03
2.535547e+03,1.054086e-01,2.561210e-03
2.536000e+03,1.029820e-01,2.530371e-03
2.536454e+03,1.496065e-01,2.584133e-03
2.536908e+03,2.189053e-01,2.644994e-03
2.537361e+03,3.401863e-01,2.771842e-03
2.537815e+03,2.278721e-01,2.655282e-03
2.538268e+03,2.731018e-01,2.682025e-03
2.538721e+03,1.295031e-01,2.536588e-03
2.539175e+03,1.976876e-01,2.599417e-03
2.539628e+03,5.636487e-02,2.491138e-03
2.540081e+03,4.514683e-02,2.512749e-03
2.540534e+03,8.216843e-02,2.496596e-03
2.540987e+03,1.398791e-01,2.549206e-03
2.541440e+03,6.905254e-02,2.491928e-03
2.541893e+03,8.426715e-02,2.530617e-03
2.542346e+03,3.109191e-01,2.713743e-03
2.542799e+03,1.191070e-01,2.538004e-03
2.543252e+03,4.029039e-01,2.721975e-03
2.543705e+03,8.639599e-02,2.412486e-03
2.544158e+03,7.330356e-01,2.979127e-03
2.544610e+03,1.664702e-01,2.498200e-03
2.545063e+03,1.047202e+00,3.247141e-03
2.545515e+03,7.790110e-02,2.446892e-03
2.545968e+03,1.720150e-01,2.542368e-03
2.546420e+03,5.266657e-01,2.848185e-03
2.546873e+03,1.123061e+00,3.300467e-03
2.547325e+03,9.519645e-02,2.422495e-03
2.547777e+03,8.791225e-01,3.117231e-03
2.548230e+03,4.443808e-01,2.747990e-03
2.548682e+03,8.995743e-02,2.455706e-03
2.549134e+03,1.687324e-01,2.541194e-03
2.549586e+03,1.692861e-01,2.557033e-03
2.550038e+03,4.713426e-01,2.812515e-03
2.550490e+03,9.731371e-01,3.191023e-03
2.550942e+03,1.809167e-01,2.531788e-03
2.551394e+03,9.746768e-02,2.545232e-03
2.551845e+03,1.232837e-01,2.577369e-03
2.552297e+03,3.345628e-01,2.752587e-03
