wave,flux,err
2.489908e+03,8.310359e-03,2.506929e-03
2.490367e+03,1.822506e-01,2.751963e-03
2.490826e+03,3.446792e-01,2.896901e-03
2.491285e+03,1.070906e-01,2.685388e-03
2.491744e+03,2.919517e-01,2.827464e-03
2.492202e+03,1.134771e+00,3.552343e-03
2.492661e+03,9.935254e-01,3.404785e-03
2.493120e+03,6.898467e-02,2.600034e-03
2.493579e+03,4.123296e-01,2.907985e-03
2.494037e+03,5.173429e-02,2.582980e-03
2.494496e+03,3.070305e-01,2.858339e-03
2.494954e+03,3.895655e-01,2.870709e-03
2.495413e+03,2.842813e-01,2.772287e-03
2.495871e+03,3.517839e-01,2.832974e-03
2.496329e+03,3.740335e-01,2.818618e-03
2.496788e+03,1.146210e-01,2.618836e-03
2.497246e+03,1.460189e-01,2.593397e-03
2.497704e+03,5.535922e-01,2.981950e-03
2.498162e+03,3.425722e-01,2.793785e-03
2.498620e+03,4.876250e-01,2.907897e-03
2.499078e+03,8.456544e-02,2.538794e-03
2.499536e+03,1.601107e-01,2.593735e-03
2.499994e+03,1.307627e-01,2.555998e-03
2.500452e+03,1.360701e-01,2.642602e-03
2.500910e+03,1.108434e-01,2.604584e-03
2.501368e+03,2.446590e-01,2.730352e-03
2.501825e+03,4.994095e-01,2.941445e-03
2.502283e+03,1.043062e-01,2.599644e-03
2.502741e+03,3.412150e-01,2.844390e-03
2.503198e+03,1.974993e-01,2.698488e-03
2.503656e+03,9.879454e-02,2.584650e-03
2.504113e+03,9.433442e-02,2.603692e-03
2.504571e+03,4.120094e-01,2.898200e-03
2.505028e+03,1.657674e-01,2.647028e-03
2.505485e+03,5.005327e-01,2.933186e-03
2.505942e+03,1.437121e-01,2.618863e-03
2.506400e+03,6.802086e-02,2.533249e-03
2.506857e+03,2.254106e-01,2.654571e-03
2.507314e+03,1.843995e-01,2.660229e-03
2.507771e+03,8.624974e-02,2.534392e-03
2.508228e+03,3.357730e-01,2.722135e-03
2.508685e+03,7.857009e-02,2.503949e-03
2.509141e+03,8.107437e-01,3.146317e-03
2.509598e+03,1.823762e-01,2.622297e-03
2.510055e+03,6.155381e-01,3.028094e-03
2.510512e+03,7.217505e-01,3.066621e-03
2.510968e+03,6.673136e-01,3.034775e-03
2.511425e+03,5.542992e-01,2.923672e-03
2.511881e+03,2.101417e-01,2.668273e-03
2.512338e+03,4.323076e-01,2.827587e-03
2.512794e+03,3.203951e-01,2.696630e-03
2.513251e+03,1.224333e-01,2.596743e-03
2.513707e+03,5.938414e-01,2.969597e-03
2.514163e+03,1.483794e-01,2.539780e-03
2.514619e+03,2.912809e-01,2.682207e-03
2.515076e+03,1.268051e-01,2.557867e-03
2.515532e+03,8.425698e-02,2.604426e-03
2.515988e+03,4.275460e-01,2.841872e-03
2.516444e+03,9.728431e-02,2.491636e-03
2.516900e+03,1.753713e-01,2.613787e-03
2.517356e+03,5.651117e-02,2.403069e-03
2.517811e+03,1.490481e-01,2.513554e-03
2.518267e+03,4.524614e-01,2.773075e-03
2.518723e+03,1.810463e-01,2.501583e-03
2.519179e+03,6.350240e-02,2.397439e-03
2.519634e+03,9.101630e-02,2.435489e-03
2.520090e+03,1.090852e+00,3.265107e-03
2.520545e+03,5.439607e-02,2.390031e-03
2.521001e+03,4.046578e-02,2.393034e-03
2.521456e+03,4.694782e-01,2.750032e-03
2.521911e+03,1.079123e-01,2.410745e-03
2.522367e+03,2.265903e-01,2.541537e-03
2.522822e+03,6.638707e-02,2.365320e-03
2.523277e+03,5.055616e-02,2.385872e-03
2.523732e+03,8.720283e-02,2.443089e-03
2.524187e+03,6.827141e-02,2.396236e-03
2.524642e+03,6.162432e-01,2.882499e-03
2.525097e+03,6.143112e-02,2.346629e-03
2.525552e+03,6.746724e-02,2.395565e-03
2.526007e+03,9.378665e-02,2.458762e-03
2.526462e+03,5.841264e-02,2.371581e-03
2.526917e+03,3.660630e-01,2.646493e-03
2.527371e+03,5.515045e-01,2.800659e-03
2.527826e+03,1.433310e-01,2.467654e-03
2.528281e+03,3.810102e-01,2.669561e-03
2.528735e+03,2.673899e-01,2.561766e-03
2.529190e+03,3.501858e-01,2.657436e-03
2.529644e+03,2.112386e-01,2.625384e-03
2.530098e+03,3.651418e-01,2.763381e-03
2.530553e+03,1.672753e-01,2.554478e-03
2.531007e+03,9.832905e-02,2.518774e-03
2.531461e+03,1.463265e-01,2.552215e-03
2.531915e+03,6.834219e-02,2.480141e-03
2.532370e+03,5.894440e-01,2.924930e-03
2.532824e+03,4.765261e-01,2.828405e-03
2.533278e+03,2.559485e-01,2.669733e-03
2.533732e+03,4.895861e-02,2.457538e-03
2.534185e+03,5.327093e-02,2.458961e-03
2.534639e+03,6.870266e-02,2.518520e-03
2.535093e+03,3.445523e-01,2.754660e-03
2.535547e+03,1.080985e-01,2.556871e-03
2.536000e+03,1.016331e-01,2.535991e-03
2.536454e+03,1.501239e-01,2.590545e-03
2.536908e+03,2.217658e-01,2.623893e-03
2.537361e+03,3.337636e-01,2.736723e-03
2.537815e+03,3.005796e-01,2.686751e-03
2.538268e+03,2.746983e-01,2.655602e-03
2.538721e+03,1.300705e-01,2.511781e-03
2.539175e+03,1.961948e-01,2.575493e-03
2.539628e+03,5.950599e-02,2.456954e-03
2.540081e+03,4.879450e-02,2.488677e-03
2.540534e+03,8.611965e-02,2.462536e-03
2.540987e+03,1.400265e-01,2.519522e-03
2.541440e+03,6.963565e-02,2.500052e-03
2.541893e+03,8.809108e-02,2.539752e-03
2.542346e+03,4.072910e-01,2.791885e-03
2.542799e+03,1.173264e-01,2.541430e-03
2.543252e+03,4.093476e-01,2.807846e-03
2.543705e+03,1.045490e-01,2.514216e-03
2.544158e+03,7.090667e-01,3.026863e-03
2.544610e+03,1.698008e-01,2.593016e-03
2.545063e+03,1.026647e+00,3.312173e-03
2.545515e+03,7.992193e-02,2.538003e-03
2.545968e+03,2.726829e-01,2.705248e-03
2.546420e+03,5.174119e-01,2.915021e-03
2.546873e+03,1.115826e+00,3.365829e-03
2.547325e+03,9.531686e-02,2.513856e-03
2.547777e+03,7.769570e-01,3.113035e-03
2.548230e+03,4.442745e-01,2.831558e-03
2.548682e+03,9.023409e-02,2.557325e-03
2.549134e+03,1.502737e-01,2.615101e-03
2.549586e+03,1.748873e-01,2.553726e-03
2.550038e+03,4.670110e-01,2.805227e-03
2.550490e+03,9.051964e-01,3.142450e-03
2.550942e+03,1.832466e-01,2.533713e-03
2.551394e+03,9.665788e-02,2.559506e-03
