wave,flux,err
2.489908e+03,9.401142e-03,2.504332e-03
2.490367e+03,2.477208e-01,2.795321e-03
2.490826e+03,3.363985e-01,2.981250e-03
2.491285e+03,1.241832e-01,2.789893e-03
2.491744e+03,2.809019e-01,2.901723e-03
2.492202e+03,9.877109e-01,3.511900e-03
2.492661e+03,9.300491e-01,3.426167e-03
2.493120e+03,8.754249e-02,2.690468e-03
2.493579e+03,1.616137e-01,2.762933e-03
2.494037e+03,6.028967e-02,2.678305e-03
2.494496e+03,3.429534e-01,2.964943e-03
2.494954e+03,8.897637e-02,2.680389e-03
2.495413e+03,2.746963e-01,2.849385e-03
2.495871e+03,3.280366e-01,2.886348e-03
2.496329e+03,3.482582e-01,2.877590e-03
2.496788e+03,1.649961e-01,2.749633e-03
2.497246e+03,1.213025e-01,2.667258e-03
2.497704e+03,5.085362e-01,3.074737e-03
2.498162e+03,3.043330e-01,2.819172e-03
2.498620e+03,4.442537e-01,2.926690e-03
2.499078e+03,7.033281e-02,2.617799e-03
2.499536e+03,1.448641e-01,2.662309e-03
2.499994e+03,1.162977e-01,2.635058e-03
2.500452e+03,1.187266e-01,2.624094e-03
2.500910e+03,1.076911e-01,2.594386e-03
2.501368e+03,6.801371e-01,3.075703e-03
2.501825e+03,3.707092e-01,2.826619e-03
2.502283e+03,1.088356e-01,2.587836e-03
2.502741e+03,3.173913e-01,2.821375e-03
2.503198e+03,1.964037e-01,2.677406e-03
2.503656e+03,9.518265e-02,2.576351e-03
2.504113e+03,9.863671e-02,2.596250e-03
2.504571e+03,4.139096e-01,2.882489e-03
2.505028e+03,1.677575e-01,2.645377e-03
2.505485e+03,4.675827e-01,2.905337e-03
2.505942e+03,1.106548e-01,2.570016e-03
2.506400e+03,8.239468e-02,2.535753e-03
2.506857e+03,2.026596e-01,2.628895e-03
2.507314e+03,3.047030e-01,2.662145e-03
2.507771e+03,1.010127e-01,2.470924e-03
2.508228e+03,3.187317e-01,2.653703e-03
2.508685e+03,8.116148e-02,2.438786e-03
2.509141e+03,7.853050e-01,3.064311e-03
2.509598e+03,1.734891e-01,2.522270e-03
2.510055e+03,6.248676e-01,2.940593e-03
2.510512e+03,7.042524e-01,2.973151e-03
2.510968e+03,6.537835e-01,2.932615e-03
2.511425e+03,5.496197e-01,2.841632e-03
2.511881e+03,9.170191e-02,2.457792e-03
2.512338e+03,4.154126e-01,2.728259e-03
2.512794e+03,3.336057e-01,2.621201e-03
2.513251e+03,1.154471e-01,2.495574e-03
2.513707e+03,4.707232e-01,2.784595e-03
2.514163e+03,1.430068e-01,2.442578e-03
2.514619e+03,2.838466e-01,2.581394e-03
2.515076e+03,1.239927e-01,2.459390e-03
2.515532e+03,9.092063e-02,2.496478e-03
2.515988e+03,4.145541e-01,2.737968e-03
2.516444e+03,8.175598e-02,2.386551e-03
