wave,flux,err
2.489908e+03,8.043548e-03,2.433421e-03
2.490367e+03,2.602163e-01,2.876851e-03
2.490826e+03,5.487410e-01,3.090090e-03
2.491285e+03,1.584150e-01,2.778709e-03
2.491744e+03,4.798451e-01,3.015801e-03
2.492202e+03,1.953005e+00,4.089958e-03
2.492661e+03,2.007193e+00,4.125056e-03
2.493120e+03,8.677880e-02,2.621371e-03
2.493579e+03,6.718202e-01,3.164523e-03
2.494037e+03,3.925768e-02,2.617159e-03
2.494496e+03,4.214894e-01,3.071233e-03
2.494954e+03,5.695226e-01,3.032539e-03
2.495413e+03,3.685628e-01,2.888919e-03
2.495871e+03,6.163594e-01,3.081137e-03
2.496329e+03,5.941020e-01,3.004695e-03
2.496788e+03,1.452139e-01,2.679141e-03
2.497246e+03,2.702764e-01,2.731059e-03
2.497704e+03,5.301572e-01,3.010561e-03
2.498162e+03,4.765275e-01,2.942009e-03
2.498620e+03,8.782392e-01,3.270339e-03
2.499078e+03,6.434439e-02,2.556550e-03
2.499536e+03,1.825407e-01,2.633142e-03
2.499994e+03,2.028171e-01,2.647783e-03
2.500452e+03,1.571274e-01,2.608172e-03
2.500910e+03,1.038616e-01,2.523829e-03
2.501368e+03,2.782663e-01,2.698771e-03
2.501825e+03,7.612107e-01,3.178790e-03
2.502283e+03,1.050949e-01,2.625323e-03
2.502741e+03,4.745740e-01,3.042997e-03
2.503198e+03,2.787119e-01,2.810945e-03
2.503656e+03,8.540464e-02,2.594808e-03
2.504113e+03,6.112991e-02,2.655952e-03
2.504571e+03,4.906971e-01,3.039404e-03
2.505028e+03,3.559389e-01,2.835079e-03
2.505485e+03,5.960663e-01,3.043503e-03
2.505942e+03,2.232079e-01,2.726352e-03
2.506400e+03,5.234293e-02,2.432812e-03
2.506857e+03,1.755178e-01,2.563348e-03
2.507314e+03,2.460863e-01,2.679122e-03
2.507771e+03,7.267208e-02,2.506237e-03
2.508228e+03,4.055193e-01,2.773278e-03
2.508685e+03,6.265358e-02,2.470523e-03
2.509141e+03,9.853707e-01,3.356931e-03
2.509598e+03,2.588703e-01,2.632238e-03
2.510055e+03,7.363974e-01,3.109766e-03
2.510512e+03,1.158068e+00,3.358922e-03
2.510968e+03,9.087284e-01,3.184770e-03
2.511425e+03,4.948661e-01,2.855767e-03
2.511881e+03,3.296713e-01,2.731342e-03
2.512338e+03,6.994237e-01,3.001504e-03
2.512794e+03,6.039593e-01,2.871319e-03
2.513251e+03,7.748612e-02,2.505889e-03
2.513707e+03,9.478739e-01,3.219755e-03
2.514163e+03,2.002838e-01,2.501909e-03
2.514619e+03,3.500691e-01,2.675983e-03
2.515076e+03,1.739102e-01,2.538032e-03
2.515532e+03,7.992876e-02,2.582374e-03
2.515988e+03,6.477172e-01,3.015424e-03
2.516444e+03,9.267401e-02,2.435045e-03
2.516900e+03,2.274792e-01,2.644802e-03
2.517356e+03,3.968414e-02,2.436852e-03
2.517811e+03,2.027609e-01,2.621558e-03
2.518267e+03,6.424161e-01,2.940605e-03
2.518723e+03,3.384369e-01,2.658028e-03
2.519179e+03,6.166236e-02,2.404701e-03
2.519634e+03,1.323576e-01,2.484396e-03
2.520090e+03,1.809949e+00,3.764860e-03
2.520545e+03,1.544820e-02,2.364176e-03
2.521001e+03,2.348143e-02,2.421821e-03
2.521456e+03,6.165691e-01,2.905490e-03
2.521911e+03,1.350070e-01,2.469530e-03
2.522367e+03,2.467003e-01,2.581974e-03
2.522822e+03,6.714574e-02,2.390057e-03
2.523277e+03,3.654603e-02,2.418760e-03
2.523732e+03,1.543762e-01,2.563598e-03
2.524187e+03,8.114624e-02,2.443704e-03
2.524642e+03,8.841015e-01,3.111094e-03
2.525097e+03,6.223842e-02,2.362367e-03
2.525552e+03,6.140535e-02,2.464816e-03
2.526007e+03,1.209587e-01,2.548285e-03
2.526462e+03,5.206465e-02,2.403409e-03
2.526917e+03,4.822436e-01,2.780197e-03
2.527371e+03,8.786450e-01,3.051981e-03
2.527826e+03,2.049774e-01,2.567154e-03
2.528281e+03,6.557169e-01,2.915594e-03
2.528735e+03,4.456708e-01,2.725993e-03
2.529190e+03,5.285350e-01,2.823258e-03
2.529644e+03,3.644741e-01,2.710339e-03
2.530098e+03,7.301999e-01,3.017046e-03
2.530553e+03,1.847394e-01,2.528632e-03
2.531007e+03,1.303363e-01,2.586318e-03
2.531461e+03,1.277960e-01,2.581653e-03
2.531915e+03,1.577916e-01,2.623369e-03
2.532370e+03,9.269298e-01,3.226905e-03
2.532824e+03,8.480015e-01,3.148423e-03
2.533278e+03,3.778592e-01,2.865774e-03
2.533732e+03,3.939720e-02,2.470740e-03
2.534185e+03,3.595840e-02,2.493481e-03
2.534639e+03,7.926747e-02,2.560406e-03
2.535093e+03,4.458226e-01,2.905013e-03
2.535547e+03,1.252020e-01,2.651042e-03
2.536000e+03,1.085871e-01,2.603685e-03
2.536454e+03,2.273147e-01,2.702729e-03
2.536908e+03,2.526783e-01,2.726769e-03
2.537361e+03,7.272486e-01,3.142004e-03
2.537815e+03,5.044725e-01,2.922552e-03
2.538268e+03,3.169138e-02,2.425500e-03
2.538721e+03,1.797996e-01,2.515443e-03
2.539175e+03,2.734463e-01,2.605277e-03
2.539628e+03,3.512024e-02,2.425613e-03
2.540081e+03,1.990782e-02,2.463220e-03
2.540534e+03,7.705922e-02,2.445494e-03
2.540987e+03,1.745381e-01,2.522293e-03
2.541440e+03,5.415169e-02,2.435893e-03
2.541893e+03,5.828688e-02,2.486414e-03
2.542346e+03,6.386059e-01,2.913700e-03
2.542799e+03,1.278127e-01,2.498122e-03
2.543252e+03,6.484899e-01,2.954636e-03
2.543705e+03,9.854498e-02,2.445289e-03
2.544158e+03,1.208739e+00,3.349853e-03
2.544610e+03,2.219837e-01,2.576083e-03
2.545063e+03,1.810797e+00,3.797324e-03
2.545515e+03,6.730231e-02,2.491442e-03
2.545968e+03,2.328131e-01,2.641300e-03
2.546420e+03,5.667512e-01,2.927253e-03
2.546873e+03,1.820285e+00,3.778440e-03
2.547325e+03,9.152034e-02,2.414238e-03
2.547777e+03,1.517267e+00,3.569037e-03
2.548230e+03,5.022400e-01,2.796796e-03
2.548682e+03,5.506975e-02,2.440399e-03
2.549134e+03,1.857859e-01,2.572277e-03
2.549586e+03,2.487680e-01,2.627529e-03
2.550038e+03,4.948469e-01,2.851350e-03
2.550490e+03,1.114686e+00,3.292927e-03
2.550942e+03,2.044352e-01,2.535891e-03
2.551394e+03,8.472393e-02,2.608537e-03
2.551845e+03,1.506186e-01,2.636265e-03
2.552297e+03,5.489762e-01,2.974801e-03
2.552749e+03,6.774453e-01,3.082873e-03
2.553201e+03,9.138144e-02,2.651002e-03
2.553652e+03,1.116313e+00,3.368131e-03
2.554104e+03,5.163994e-01,2.983187e-03
2.554555e+03,2.414016e-01,2.618114e-03
2.555007e+03,2.968540e-01,2.669401e-03
2.555458e+03,2.220745e-01,2.619099e-03
2.555909e+03,5.871034e-01,2.905206e-03
2.556361e+03,1.924040e-01,2.590580e-03
2.556812e+03,7.276777e-01,3.048831e-03
2.557263e+03,9.842620e-02,2.551308e-03
2.557714e+03,5.603669e-01,2.931259e-03
2.558165e+03,8.973093e-01,3.145568e-03
2.558616e+03,1.108303e+00,3.354477e-03
2.559067e+03,7.860320e-02,2.566501e-03
2.559518e+03,8.689915e-02,2.534819e-03
2.559969e+03,9.144975e-02,2.607718e-03
2.560420e+03,1.959869e-01,2.714518e-03
2.560870e+03,7.694613e-01,3.156650e-03
2.561321e+03,6.521229e-01,3.153401e-03
2.561772e+03,2.834041e-01,2.773989e-03
2.562222e+03,7.826395e-02,2.614710e-03
2.562673e+03,8.516188e-02,2.576832e-03
2.563123e+03,3.832309e-01,2.820016e-03
2.563574e+03,1.920406e-01,2.679400e-03
2.564024e+03,1.327564e-01,2.640913e-03
2.564474e+03,2.810759e-01,2.831817e-03
2.564924e+03,3.927291e-01,2.838323e-03
2.565375e+03,9.739808e-02,2.597888e-03
2.565825e+03,1.265932e-01,2.662224e-03
2.566275e+03,1.415602e-01,2.708953e-03
2.566725e+03,6.332607e-01,3.160144e-03
2.567175e+03,4.266503e-01,2.907236e-03
2.567625e+03,1.470236e-01,2.725229e-03
2.568075e+03,4.819465e-01,3.036328e-03
2.568524e+03,2.998654e-01,2.957938e-03
2.568974e+03,2.844816e-01,2.805001e-03
2.569424e+03,2.012613e+00,4.030522e-03
2.569874e+03,1.420492e-01,2.673701e-03
2.570323e+03,1.731105e-01,2.655911e-03
2.570773e+03,6.770468e-02,2.532991e-03
2.571222e+03,1.205407e-01,2.576606e-03
2.571672e+03,1.289594e-01,2.535305e-03
2.572121e+03,2.759273e-01,2.704129e-03
2.572570e+03,1.060340e-01,2.552733e-03
2.573020e+03,3.491921e-01,2.850159e-03
2.573469e+03,8.891007e-01,3.302334e-03
2.573918e+03,5.404601e-01,2.977204e-03
2.574367e+03,7.943422e-02,2.574523e-03
2.574816e+03,5.797081e-01,3.070457e-03
2.575265e+03,9.486566e-01,3.280088e-03
2.575714e+03,2.825154e-01,2.677860e-03
2.576163e+03,1.096807e+00,3.351464e-03
2.576612e+03,3.981583e-01,2.812012e-03
2.577061e+03,1.906434e-01,2.621849e-03
2.577510e+03,3.858327e-01,2.735545e-03
2.577958e+03,1.753349e-01,2.598242e-03
2.578407e+03,1.667267e-01,2.554010e-03
2.578855e+03,2.437570e-01,2.710753e-03
2.579304e+03,3.096716e-01,2.827796e-03
2.579752e+03,1.046217e-01,2.557005e-03
2.580201e+03,1.106001e-01,2.629124e-03
2.580649e+03,4.283512e-01,2.798760e-03
2.581098e+03,1.504522e-01,2.664857e-03
2.581546e+03,7.179119e-01,3.107767e-03
2.581994e+03,5.346492e-01,2.940040e-03
2.582442e+03,2.360289e-01,2.763639e-03
2.582890e+03,1.228999e+00,3.464737e-03
2.583338e+03,9.772574e-02,2.558914e-03
2.583786e+03,9.804127e-02,2.616278e-03
2.584234e+03,5.890969e-01,2.999431e-03
2.584682e+03,1.184368e-01,2.656825e-03
2.585130e+03,9.483961e-01,3.337794e-03
2.585578e+03,4.500322e-01,2.903645e-03
2.586025e+03,7.365616e-01,3.182370e-03
2.586473e+03,2.231309e-01,2.733292e-03
2.586921e+03,6.877173e-01,3.202639e-03
2.587368e+03,3.141191e-01,2.797031e-03
2.587816e+03,1.101837e+00,3.421803e-03
2.588263e+03,7.645894e-01,3.166610e-03
2.588711e+03,8.943179e-02,2.735005e-03
2.589158e+03,1.203716e+00,3.597075e-03
2.589605e+03,2.097694e-01,2.748280e-03
2.590053e+03,3.294496e-01,2.919900e-03
2.590500e+03,1.003887e-01,2.730268e-03
2.590947e+03,7.108738e-01,3.272807e-03
2.591394e+03,4.640962e-01,3.147901e-03
2.591841e+03,1.362915e-01,2.751590e-03
2.592288e+03,9.040937e-01,3.363416e-03
2.592735e+03,1.596242e+00,3.827447e-03
2.593182e+03,3.091521e-01,2.912230e-03
2.593629e+03,3.331698e-01,2.948544e-03
2.594075e+03,5.555975e-01,3.091319e-03
2.594522e+03,2.484365e-01,2.761295e-03
2.594969e+03,1.288088e+00,3.642489e-03
2.595415e+03,1.064435e+00,3.477066e-03
2.595862e+03,1.155850e-01,2.745962e-03
2.596308e+03,4.265205e-01,3.055161e-03
2.596755e+03,5.758637e-01,3.105780e-03
2.597201e+03,4.439235e-01,3.036327e-03
2.597647e+03,1.870119e-01,2.760574e-03
2.598094e+03,6.791283e-01,3.273669e-03
2.598540e+03,1.113193e-01,2.743288e-03
2.598986e+03,2.521255e-01,2.893037e-03
2.599432e+03,8.739413e-02,2.766098e-03
2.599878e+03,5.326214e-01,3.123108e-03
2.600324e+03,1.455057e-01,2.772719e-03
2.600770e+03,6.116457e-01,3.235232e-03
2.601216e+03,5.676157e-01,3.247137e-03
2.601662e+03,4.165086e-01,3.046101e-03
2.602108e+03,1.151901e-01,2.645779e-03
2.602553e+03,9.395488e-02,2.642555e-03
2.602999e+03,2.954807e-01,2.822164e-03
2.603445e+03,3.651516e-01,2.937580e-03
2.603890e+03,9.020150e-02,2.636488e-03
2.604336e+03,1.001611e-01,2.610682e-03
2.604781e+03,5.209152e-02,2.652858e-03
2.605227e+03,1.392336e+00,3.658424e-03
2.605672e+03,8.807464e-01,3.255270e-03
2.606117e+03,1.194759e+00,3.544007e-03
2.606563e+03,1.906827e-01,2.754717e-03
2.607008e+03,1.042742e+00,3.428492e-03
2.607453e+03,4.581989e-01,2.986129e-03
2.607898e+03,2.882492e-01,2.876360e-03
2.608343e+03,7.120796e-01,3.188867e-03
2.608788e+03,4.225859e-01,2.951332e-03
2.609233e+03,5.677541e-01,3.050053e-03
2.609678e+03,9.598116e-02,2.600875e-03
2.610123e+03,1.429380e-01,2.692021e-03
2.610568e+03,4.439013e-01,2.948597e-03
2.611012e+03,7.005183e-02,2.582176e-03
2.611457e+03,3.101926e-01,2.910375e-03
2.611902e+03,2.229321e-01,2.817179e-03
2.612346e+03,2.172671e-01,2.733497e-03
