wave,flux,err
2.489908e+03,1.141791e-02,2.520094e-03
2.490367e+03,3.160590e-01,2.933880e-03
2.490826e+03,4.278605e-01,3.027254e-03
2.491285e+03,1.280281e-01,2.870970e-03
2.491744e+03,3.784894e-01,3.044122e-03
2.492202e+03,1.764190e+00,4.078952e-03
2.492661e+03,1.607871e+00,3.947739e-03
2.493120e+03,6.911450e-02,2.743117e-03
2.493579e+03,5.175048e-01,3.135942e-03
2.494037e+03,4.643268e-02,2.728244e-03
2.494496e+03,3.185814e-01,3.037501e-03
2.494954e+03,5.727703e-01,3.155179e-03
2.495413e+03,3.199695e-01,2.953130e-03
2.495871e+03,4.712244e-01,3.066015e-03
2.496329e+03,4.376879e-01,3.005648e-03
2.496788e+03,1.170184e-01,2.770255e-03
2.497246e+03,1.694582e-01,2.758732e-03
2.497704e+03,4.669530e-01,3.136388e-03
2.498162e+03,3.633165e-01,2.949390e-03
2.498620e+03,5.996479e-01,3.118850e-03
2.499078e+03,5.302148e-02,2.646431e-03
2.499536e+03,1.643914e-01,2.735830e-03
2.499994e+03,1.238739e-01,2.703391e-03
2.500452e+03,1.262930e-01,2.706169e-03
2.500910e+03,9.016723e-02,2.645702e-03
2.501368e+03,2.510013e-01,2.776066e-03
2.501825e+03,3.978819e-01,2.915626e-03
2.502283e+03,8.675300e-02,2.644968e-03
2.502741e+03,3.611029e-01,2.925301e-03
2.503198e+03,2.321410e-01,2.780004e-03
2.503656e+03,7.501506e-02,2.611777e-03
2.504113e+03,6.247303e-02,2.670864e-03
2.504571e+03,4.905322e-01,3.032201e-03
2.505028e+03,2.772645e-01,2.795062e-03
2.505485e+03,5.113684e-01,3.003354e-03
2.505942e+03,1.273047e-01,2.657697e-03
2.506400e+03,5.856422e-02,2.558547e-03
2.506857e+03,1.445403e-01,2.644156e-03
2.507314e+03,3.778388e-01,2.882440e-03
2.507771e+03,6.737729e-02,2.526919e-03
2.508228e+03,3.160096e-01,2.697451e-03
2.508685e+03,4.815312e-02,2.494218e-03
2.509141e+03,8.639904e-01,3.195236e-03
2.509598e+03,2.148940e-01,2.612205e-03
2.510055e+03,9.589277e-01,3.273119e-03
2.510512e+03,9.289358e-01,3.211098e-03
2.510968e+03,8.639474e-01,3.148620e-03
2.511425e+03,4.922272e-01,2.846565e-03
2.511881e+03,7.906767e-02,2.521349e-03
2.512338e+03,5.484298e-01,2.894202e-03
2.512794e+03,4.707795e-01,2.784067e-03
2.513251e+03,1.249934e-01,2.561580e-03
2.513707e+03,8.156085e-01,3.131679e-03
2.514163e+03,1.599511e-01,2.497345e-03
2.514619e+03,3.101746e-01,2.655584e-03
2.515076e+03,1.325420e-01,2.538083e-03
2.515532e+03,7.461463e-02,2.581994e-03
