wave,flux,err
2.489908e+03,8.679185e-03,2.308205e-03
2.490367e+03,1.967232e-01,2.609597e-03
2.490826e+03,1.250521e-01,2.529800e-03
2.491285e+03,1.456478e-01,2.560510e-03
2.491744e+03,3.084531e-01,2.673112e-03
2.492202e+03,4.731969e-01,2.853656e-03
2.492661e+03,2.311269e-01,2.626746e-03
2.493120e+03,1.029462e-01,2.470462e-03
2.493579e+03,2.229456e-01,2.602571e-03
2.494037e+03,8.892745e-01,3.166844e-03
2.494496e+03,3.959079e-01,2.790290e-03
2.494954e+03,1.728288e-01,2.514765e-03
2.495413e+03,4.927392e-01,2.817414e-03
2.495871e+03,4.626047e-01,2.789987e-03
2.496329e+03,2.364506e-01,2.550335e-03
2.496788e+03,1.211059e-01,2.464292e-03
2.497246e+03,5.615717e-01,2.837929e-03
2.497704e+03,5.755093e-01,2.893548e-03
2.498162e+03,9.490376e-02,2.421670e-03
2.498620e+03,3.540197e-01,2.663928e-03
2.499078e+03,8.812176e-02,2.392670e-03
2.499536e+03,1.720367e-01,2.443826e-03
2.499994e+03,1.890907e-01,2.461346e-03
2.500452e+03,1.043674e-01,2.364057e-03
2.500910e+03,1.678705e-01,2.460832e-03
2.501368e+03,7.796077e-01,2.966976e-03
2.501825e+03,3.090053e-01,2.461724e-03
2.502283e+03,1.148265e-01,2.277188e-03
2.502741e+03,1.688238e-01,2.355102e-03
2.503198e+03,2.469967e-01,2.412317e-03
2.503656e+03,1.079106e-01,2.277094e-03
2.504113e+03,1.737509e-01,2.352434e-03
2.504571e+03,1.004253e+00,3.082514e-03
2.505028e+03,4.932862e-01,2.605192e-03
2.505485e+03,1.550437e-01,2.265875e-03
2.505942e+03,1.561442e-01,2.274523e-03
2.506400e+03,2.411480e-01,2.354133e-03
2.506857e+03,1.478921e-01,2.250712e-03
2.507314e+03,4.598581e-01,2.590691e-03
2.507771e+03,2.267321e-01,2.374154e-03
2.508228e+03,3.663256e-01,2.482773e-03
2.508685e+03,1.506192e-01,2.277615e-03
2.509141e+03,4.697007e-01,2.694032e-03
2.509598e+03,1.982995e-01,2.402534e-03
2.510055e+03,6.280574e-01,2.845773e-03
2.510512e+03,8.691166e-01,2.982945e-03
2.510968e+03,5.651230e-01,2.733174e-03
2.511425e+03,5.655089e-01,2.733404e-03
2.511881e+03,4.092381e-01,2.615915e-03
2.512338e+03,7.102843e-01,2.854809e-03
2.512794e+03,1.725518e-01,2.331321e-03
2.513251e+03,1.681449e-01,2.389380e-03
2.513707e+03,4.005111e-01,2.634475e-03
2.514163e+03,2.220192e-01,2.386072e-03
2.514619e+03,3.455539e-01,2.514002e-03
2.515076e+03,1.673198e-01,2.372672e-03
2.515532e+03,1.600183e-01,2.404117e-03
2.515988e+03,5.657051e-01,2.748684e-03
2.516444e+03,1.245479e-01,2.286177e-03
2.516900e+03,1.949633e-01,2.400295e-03
2.517356e+03,1.268832e-01,2.341831e-03
2.517811e+03,2.201396e-01,2.437440e-03
2.518267e+03,5.082824e-01,2.677965e-03
2.518723e+03,3.380256e-01,2.499167e-03
2.519179e+03,1.937761e-01,2.396768e-03
2.519634e+03,4.160954e-01,2.595156e-03
2.520090e+03,4.173837e-01,2.591365e-03
2.520545e+03,1.452048e-01,2.324913e-03
2.521001e+03,1.141621e-01,2.305759e-03
2.521456e+03,5.617877e-01,2.703590e-03
2.521911e+03,1.204989e-01,2.282725e-03
2.522367e+03,2.253652e-01,2.387802e-03
2.522822e+03,1.503210e-01,2.303179e-03
2.523277e+03,1.157488e-01,2.278700e-03
2.523732e+03,2.023551e-01,2.394854e-03
2.524187e+03,1.847573e-01,2.353075e-03
2.524642e+03,3.622757e-01,2.556009e-03
2.525097e+03,1.001744e-01,2.234459e-03
2.525552e+03,7.763535e-02,2.262392e-03
2.526007e+03,1.638813e-01,2.407882e-03
2.526462e+03,9.540778e-02,2.254421e-03
2.526917e+03,3.386850e-01,2.488042e-03
2.527371e+03,9.007139e-01,2.946041e-03
2.527826e+03,3.401066e-01,2.495669e-03
2.528281e+03,3.067523e-01,2.488481e-03
2.528735e+03,1.014082e-01,2.284919e-03
