wave,flux,err
2.489908e+03,1.098631e-02,2.513447e-03
2.490367e+03,3.620944e-01,2.944414e-03
2.490826e+03,6.251202e-01,3.171326e-03
2.491285e+03,1.596010e-01,2.771384e-03
2.491744e+03,3.374328e-01,2.885107e-03
2.492202e+03,5.300147e-01,3.158555e-03
2.492661e+03,1.252321e+00,3.699885e-03
2.493120e+03,1.188617e-01,2.761870e-03
2.493579e+03,2.524282e-01,2.892336e-03
2.494037e+03,5.780649e-01,3.166629e-03
2.494496e+03,3.567646e-01,3.038026e-03
2.494954e+03,1.578261e-01,2.779037e-03
2.495413e+03,5.311166e-01,3.112683e-03
2.495871e+03,4.465710e-01,3.068970e-03
2.496329e+03,4.090901e-01,2.965452e-03
2.496788e+03,2.494561e-01,2.870917e-03
2.497246e+03,1.392625e-01,2.733442e-03
2.497704e+03,6.312795e-01,3.152993e-03
2.498162e+03,2.703697e-01,2.878036e-03
2.498620e+03,5.725998e-01,3.097530e-03
2.499078e+03,9.953284e-02,2.684349e-03
2.499536e+03,1.948112e-01,2.709433e-03
2.499994e+03,2.019469e-01,2.700054e-03
2.500452e+03,1.489993e-01,2.693164e-03
2.500910e+03,1.283673e-01,2.658777e-03
2.501368e+03,6.908964e-01,3.127185e-03
2.501825e+03,9.847542e-01,3.352117e-03
2.502283e+03,1.339498e-01,2.671887e-03
2.502741e+03,3.424643e-01,2.876377e-03
2.503198e+03,2.868569e-01,2.803157e-03
2.503656e+03,1.278264e-01,2.682901e-03
2.504113e+03,2.039746e-01,2.768945e-03
2.504571e+03,1.054138e+00,3.407730e-03
2.505028e+03,5.132876e-01,2.972845e-03
2.505485e+03,1.930970e-01,2.675224e-03
2.505942e+03,2.303518e-01,2.727768e-03
2.506400e+03,2.719338e-01,2.742940e-03
2.506857e+03,2.631700e-01,2.720645e-03
2.507314e+03,5.046663e-01,2.957171e-03
2.507771e+03,2.502108e-01,2.748026e-03
2.508228e+03,4.999698e-01,2.841310e-03
2.508685e+03,1.562481e-01,2.570388e-03
2.509141e+03,7.683317e-01,3.095750e-03
2.509598e+03,2.476660e-01,2.618750e-03
2.510055e+03,8.811236e-01,3.196848e-03
