wave,flux,err
2.489908e+03,5.956149e-03,2.312563e-03
2.490367e+03,2.062335e-01,2.629566e-03
2.490826e+03,2.166386e-01,2.623029e-03
2.491285e+03,1.601126e-01,2.585068e-03
2.491744e+03,3.261359e-01,2.701246e-03
2.492202e+03,5.098138e-01,2.918333e-03
2.492661e+03,2.441410e-01,2.648676e-03
2.493120e+03,1.068182e-01,2.466591e-03
2.493579e+03,2.381816e-01,2.614765e-03
2.494037e+03,5.772002e-01,2.911084e-03
2.494496e+03,4.040873e-01,2.809485e-03
2.494954e+03,1.773499e-01,2.514675e-03
2.495413e+03,5.410471e-01,2.869330e-03
2.495871e+03,5.063324e-01,2.824154e-03
2.496329e+03,2.451643e-01,2.566067e-03
2.496788e+03,1.274046e-01,2.473276e-03
2.497246e+03,1.789394e-01,2.405519e-03
2.497704e+03,6.521451e-01,2.854351e-03
2.498162e+03,9.567918e-02,2.339202e-03
2.498620e+03,3.749908e-01,2.599019e-03
2.499078e+03,8.533695e-02,2.299796e-03
2.499536e+03,1.800411e-01,2.364353e-03
2.499994e+03,1.413811e-01,2.315120e-03
2.500452e+03,9.753065e-02,2.277629e-03
2.500910e+03,1.082152e-01,2.258386e-03
2.501368e+03,8.154090e-01,2.912136e-03
2.501825e+03,3.278986e-01,2.501142e-03
2.502283e+03,1.141030e-01,2.270993e-03
2.502741e+03,1.620500e-01,2.359704e-03
2.503198e+03,2.587457e-01,2.427357e-03
2.503656e+03,1.026726e-01,2.280732e-03
2.504113e+03,1.885324e-01,2.376404e-03
2.504571e+03,1.053162e+00,3.122472e-03
2.505028e+03,5.176903e-01,2.654991e-03
2.505485e+03,1.524778e-01,2.386102e-03
2.505942e+03,1.595770e-01,2.399854e-03
2.506400e+03,2.511819e-01,2.454385e-03
2.506857e+03,1.570295e-01,2.351723e-03
2.507314e+03,4.902751e-01,2.702559e-03
2.507771e+03,2.356608e-01,2.470133e-03
2.508228e+03,4.758539e-01,2.661927e-03
2.508685e+03,1.511644e-01,2.372650e-03
2.509141e+03,4.981592e-01,2.732611e-03
2.509598e+03,2.098287e-01,2.413808e-03
2.510055e+03,6.616843e-01,2.880498e-03
2.510512e+03,9.274906e-01,3.036503e-03
2.510968e+03,9.448533e-01,3.049613e-03
2.511425e+03,5.656919e-01,2.742493e-03
2.511881e+03,4.402226e-01,2.645534e-03
2.512338e+03,6.997890e-01,2.848978e-03
2.512794e+03,1.765458e-01,2.343242e-03
2.513251e+03,1.684816e-01,2.401616e-03
2.513707e+03,4.249455e-01,2.659233e-03
2.514163e+03,2.312093e-01,2.399444e-03
2.514619e+03,3.654697e-01,2.532628e-03
2.515076e+03,1.762399e-01,2.387154e-03
2.515532e+03,1.645004e-01,2.419549e-03
2.515988e+03,5.910251e-01,2.791746e-03
2.516444e+03,1.303108e-01,2.289523e-03
2.516900e+03,2.644289e-01,2.466944e-03
2.517356e+03,1.273229e-01,2.344722e-03
